Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/05/2014	14:00:00.613	$GPGGA,140001,2423.8391,N,08129.6339,W,1,8,1.6,18,M,,M,,*5B
06/05/2014	14:00:01.626	$GPGGA,140002,2423.8382,N,08129.6327,W,1,8,1.7,18,M,,M,,*54
06/05/2014	14:00:02.639	$GPGGA,140003,2423.8372,N,08129.6314,W,1,8,1.7,18,M,,M,,*5A
06/05/2014	14:00:03.643	$GPGGA,140004,2423.8360,N,08129.6300,W,1,8,1.6,18,M,,M,,*5A
06/05/2014	14:00:04.646	$GPGGA,140005,2423.8347,N,08129.6287,W,1,9,1.6,18,M,,M,,*51
06/05/2014	14:00:05.619	$GPGGA,140006,2423.8337,N,08129.6272,W,1,9,1.6,18,M,,M,,*5F
06/05/2014	14:00:06.642	$GPGGA,140007,2423.8327,N,08129.6259,W,1,9,1.6,18,M,,M,,*56
06/05/2014	14:00:07.646	$GPGGA,140008,2423.8317,N,08129.6248,W,1,9,1.7,18,M,,M,,*5B
06/05/2014	14:00:08.619	$GPGGA,140009,2423.8307,N,08129.6237,W,1,8,1.7,18,M,,M,,*52
06/05/2014	14:00:09.622	$GPGGA,140010,2423.8297,N,08129.6224,W,1,8,1.7,18,M,,M,,*50
06/05/2014	14:00:10.656	$GPGGA,140011,2423.8288,N,08129.6211,W,1,8,1.7,18,M,,M,,*59
06/05/2014	14:00:11.659	$GPGGA,140012,2423.8278,N,08129.6202,W,1,8,1.7,18,M,,M,,*57
06/05/2014	14:00:12.662	$GPGGA,140013,2423.8267,N,08129.6189,W,1,9,1.6,18,M,,M,,*58
06/05/2014	14:00:13.635	$GPGGA,140014,2423.8255,N,08129.6177,W,1,9,1.6,18,M,,M,,*5F
06/05/2014	14:00:14.669	$GPGGA,140015,2423.8244,N,08129.6163,W,1,8,1.7,18,M,,M,,*5B
06/05/2014	14:00:15.652	$GPGGA,140016,2423.8233,N,08129.6151,W,1,8,1.6,18,M,,M,,*58
06/05/2014	14:00:16.665	$GPGGA,140017,2423.8223,N,08129.6140,W,1,9,1.6,18,M,,M,,*59
06/05/2014	14:00:17.639	$GPGGA,140018,2423.8212,N,08129.6128,W,1,9,1.6,18,M,,M,,*5A
06/05/2014	14:00:18.671	$GPGGA,140019,2423.8202,N,08129.6116,W,1,8,1.7,18,M,,M,,*57
06/05/2014	14:00:19.785	$GPGGA,140020,2423.8191,N,08129.6104,W,1,8,1.7,18,M,,M,,*57
06/05/2014	14:00:20.637	$GPGGA,140021,2423.8181,N,08129.6093,W,1,9,1.6,18,M,,M,,*58
06/05/2014	14:00:21.661	$GPGGA,140022,2423.8170,N,08129.6080,W,1,9,1.7,18,M,,M,,*56
06/05/2014	14:00:22.644	$GPGGA,140023,2423.8159,N,08129.6070,W,1,8,1.7,18,M,,M,,*52
06/05/2014	14:00:23.667	$GPGGA,140024,2423.8149,N,08129.6058,W,1,8,1.7,18,M,,M,,*5E
06/05/2014	14:00:24.751	$GPGGA,140025,2423.8136,N,08129.6042,W,1,8,1.7,18,M,,M,,*5C
06/05/2014	14:00:25.644	$GPGGA,140026,2423.8126,N,08129.6031,W,1,8,1.6,18,M,,M,,*5B
06/05/2014	14:00:26.657	$GPGGA,140027,2423.8115,N,08129.6021,W,1,8,1.7,18,M,,M,,*5A
06/05/2014	14:00:27.781	$GPGGA,140028,2423.8105,N,08129.6006,W,1,8,2.0,18,M,,M,,*55
06/05/2014	14:00:28.744	$GPGGA,140029,2423.8094,N,08129.5992,W,1,9,1.6,17,M,,M,,*51
06/05/2014	14:00:29.647	$GPGGA,140030,2423.8085,N,08129.5979,W,1,9,1.6,17,M,,M,,*5C
06/05/2014	14:00:30.670	$GPGGA,140031,2423.8074,N,08129.5966,W,1,9,1.6,17,M,,M,,*5D
06/05/2014	14:00:31.764	$GPGGA,140032,2423.8064,N,08129.5953,W,1,9,1.8,17,M,,M,,*57
06/05/2014	14:00:32.757	$GPGGA,140033,2423.8054,N,08129.5940,W,1,9,1.6,17,M,,M,,*59
06/05/2014	14:00:33.751	$GPGGA,140034,2423.8044,N,08129.5930,W,1,9,1.8,17,M,,M,,*56
06/05/2014	14:00:34.487	$GPGGA,140035,2423.8033,N,08129.5919,W,1,8,1.7,17,M,,M,,*52
06/05/2014	14:00:35.489	$GPGGA,140036,2423.8024,N,08129.5908,W,1,8,1.7,17,M,,M,,*57
06/05/2014	14:00:36.462	$GPGGA,140037,2423.8013,N,08129.5892,W,1,8,1.7,17,M,,M,,*50
06/05/2014	14:00:37.556	$GPGGA,140038,2423.8001,N,08129.5879,W,1,8,1.6,17,M,,M,,*58
