Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/04/2014	05:00:00.986	$GPGGA,050001,2501.6655,N,08026.9018,W,1,9,1.9,14,M,,M,,*5A
06/04/2014	05:00:01.878	$GPGGA,050002,2501.6640,N,08026.9032,W,1,9,1.9,14,M,,M,,*55
06/04/2014	05:00:02.883	$GPGGA,050003,2501.6627,N,08026.9044,W,1,9,1.9,14,M,,M,,*54
06/04/2014	05:00:04.008	$GPGGA,050004,2501.6613,N,08026.9057,W,1,9,1.9,14,M,,M,,*56
06/04/2014	05:00:05.022	$GPGGA,050005,2501.6599,N,08026.9072,W,1,9,1.9,14,M,,M,,*51
06/04/2014	05:00:05.915	$GPGGA,050006,2501.6586,N,08026.9084,W,1,9,1.9,14,M,,M,,*55
06/04/2014	05:00:07.036	$GPGGA,050007,2501.6572,N,08026.9097,W,1,9,1.9,14,M,,M,,*5D
06/04/2014	05:00:07.954	$GPGGA,050008,2501.6559,N,08026.9111,W,1,9,1.9,14,M,,M,,*54
06/04/2014	05:00:09.050	$GPGGA,050009,2501.6545,N,08026.9124,W,1,9,1.9,14,M,,M,,*5E
06/04/2014	05:00:10.064	$GPGGA,050010,2501.6532,N,08026.9138,W,1,9,1.9,14,M,,M,,*5B
06/04/2014	05:00:11.131	$GPGGA,050011,2501.6518,N,08026.9151,W,1,9,1.9,14,M,,M,,*5D
06/04/2014	05:00:12.134	$GPGGA,050012,2501.6505,N,08026.9165,W,1,9,1.9,15,M,,M,,*54
06/04/2014	05:00:13.148	$GPGGA,050013,2501.6492,N,08026.9178,W,1,9,1.9,15,M,,M,,*56
06/04/2014	05:00:14.112	$GPGGA,050014,2501.6478,N,08026.9191,W,1,9,1.9,15,M,,M,,*52
06/04/2014	05:00:15.117	$GPGGA,050015,2501.6465,N,08026.9205,W,1,9,1.9,15,M,,M,,*51
06/04/2014	05:00:16.151	$GPGGA,050016,2501.6451,N,08026.9219,W,1,9,1.9,15,M,,M,,*58
06/04/2014	05:00:17.146	$GPGGA,050017,2501.6438,N,08026.9231,W,1,9,1.9,15,M,,M,,*5C
06/04/2014	05:00:18.160	$GPGGA,050018,2501.6424,N,08026.9245,W,1,9,1.9,15,M,,M,,*5D
06/04/2014	05:00:19.164	$GPGGA,050019,2501.6411,N,08026.9259,W,1,9,1.9,15,M,,M,,*57
06/04/2014	05:00:20.199	$GPGGA,050020,2501.6398,N,08026.9271,W,1,9,1.9,15,M,,M,,*51
06/04/2014	05:00:21.214	$GPGGA,050021,2501.6384,N,08026.9285,W,1,9,1.9,15,M,,M,,*56
06/04/2014	05:00:22.217	$GPGGA,050022,2501.6370,N,08026.9299,W,1,9,1.9,15,M,,M,,*53
06/04/2014	05:00:23.221	$GPGGA,050023,2501.6357,N,08026.9311,W,1,9,1.9,15,M,,M,,*56
06/04/2014	05:00:24.256	$GPGGA,050024,2501.6344,N,08026.9324,W,1,9,1.9,15,M,,M,,*55
06/04/2014	05:00:25.240	$GPGGA,050025,2501.6330,N,08026.9339,W,1,9,1.9,15,M,,M,,*5B
06/04/2014	05:00:26.265	$GPGGA,050026,2501.6316,N,08026.9351,W,1,9,1.9,15,M,,M,,*52
