Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/06/2014	03:00:00.567	$GPGGA,030001,2441.0945,N,08107.5709,W,1,8,2.0,12,M,,M,,*55
06/06/2014	03:00:01.445	$GPGGA,030002,2441.0946,N,08107.5708,W,1,8,2.3,12,M,,M,,*57
06/06/2014	03:00:02.447	$GPGGA,030003,2441.0945,N,08107.5709,W,1,8,2.0,12,M,,M,,*57
06/06/2014	03:00:03.470	$GPGGA,030004,2441.0946,N,08107.5709,W,1,8,2.0,12,M,,M,,*53
06/06/2014	03:00:04.452	$GPGGA,030005,2441.0946,N,08107.5709,W,1,8,2.0,12,M,,M,,*52
06/06/2014	03:00:05.535	$GPGGA,030006,2441.0946,N,08107.5712,W,1,8,2.0,12,M,,M,,*5B
06/06/2014	03:00:06.447	$GPGGA,030007,2441.0946,N,08107.5712,W,1,8,2.0,12,M,,M,,*5A
06/06/2014	03:00:07.570	$GPGGA,030008,2441.0947,N,08107.5709,W,1,8,2.3,12,M,,M,,*5D
06/06/2014	03:00:08.542	$GPGGA,030009,2441.0947,N,08107.5707,W,1,7,2.3,12,M,,M,,*5D
06/06/2014	03:00:09.444	$GPGGA,030010,2441.0947,N,08107.5706,W,1,7,2.3,12,M,,M,,*54
06/06/2014	03:00:10.457	$GPGGA,030011,2441.0947,N,08107.5706,W,1,7,2.3,12,M,,M,,*55
06/06/2014	03:00:11.560	$GPGGA,030012,2441.0948,N,08107.5705,W,1,7,2.3,12,M,,M,,*5A
06/06/2014	03:00:12.552	$GPGGA,030013,2441.0950,N,08107.5704,W,1,7,2.3,12,M,,M,,*53
06/06/2014	03:00:13.545	$GPGGA,030014,2441.0949,N,08107.5704,W,1,7,2.3,12,M,,M,,*5C
06/06/2014	03:00:14.577	$GPGGA,030015,2441.0950,N,08107.5704,W,1,7,2.3,12,M,,M,,*55
06/06/2014	03:00:15.550	$GPGGA,030016,2441.0950,N,08107.5703,W,1,7,2.3,12,M,,M,,*51
06/06/2014	03:00:16.572	$GPGGA,030017,2441.0952,N,08107.5704,W,1,7,2.3,12,M,,M,,*55
06/06/2014	03:00:17.555	$GPGGA,030018,2441.0951,N,08107.5702,W,1,7,2.3,12,M,,M,,*5F
06/06/2014	03:00:18.577	$GPGGA,030019,2441.0952,N,08107.5702,W,1,7,2.3,11,M,,M,,*5E
06/06/2014	03:00:19.550	$GPGGA,030020,2441.0953,N,08107.5701,W,1,7,2.3,11,M,,M,,*56
06/06/2014	03:00:20.571	$GPGGA,030021,2441.0952,N,08107.5701,W,1,7,2.3,11,M,,M,,*56
06/06/2014	03:00:21.564	$GPGGA,030022,2441.0953,N,08107.5704,W,1,7,2.3,11,M,,M,,*51
06/06/2014	03:00:22.566	$GPGGA,030023,2441.0952,N,08107.5704,W,1,8,2.0,11,M,,M,,*5D
06/06/2014	03:00:23.569	$GPGGA,030024,2441.0954,N,08107.5704,W,1,8,2.0,11,M,,M,,*5C
06/06/2014	03:00:24.581	$GPGGA,030025,2441.0954,N,08107.5704,W,1,8,2.0,11,M,,M,,*5D
06/06/2014	03:00:25.554	$GPGGA,030026,2441.0954,N,08107.5704,W,1,8,2.0,11,M,,M,,*5E
06/06/2014	03:00:26.546	$GPGGA,030027,2441.0954,N,08107.5705,W,1,8,2.0,11,M,,M,,*5E
06/06/2014	03:00:27.569	$GPGGA,030028,2441.0956,N,08107.5706,W,1,8,2.0,11,M,,M,,*50
06/06/2014	03:00:28.581	$GPGGA,030029,2441.0955,N,08107.5706,W,1,8,2.0,11,M,,M,,*52
06/06/2014	03:00:29.544	$GPGGA,030030,2441.0957,N,08107.5708,W,1,8,2.0,11,M,,M,,*56
06/06/2014	03:00:30.586	$GPGGA,030031,2441.0955,N,08107.5707,W,1,8,2.0,11,M,,M,,*5A
06/06/2014	03:00:31.572	$GPGGA,030032,2441.0957,N,08107.5708,W,1,8,2.0,11,M,,M,,*54
06/06/2014	03:00:32.591	$GPGGA,030033,2441.0957,N,08107.5708,W,1,8,2.0,11,M,,M,,*55
06/06/2014	03:00:33.554	$GPGGA,030034,2441.0957,N,08107.5709,W,1,8,2.0,11,M,,M,,*53
06/06/2014	03:00:34.596	$GPGGA,030035,2441.0958,N,08107.5709,W,1,8,2.0,11,M,,M,,*5D
06/06/2014	03:00:35.420	$GPGGA,030036,2441.0958,N,08107.5710,W,1,8,2.0,11,M,,M,,*56
06/06/2014	03:00:36.402	$GPGGA,030037,2441.0960,N,08107.5710,W,1,8,2.0,11,M,,M,,*5C
06/06/2014	03:00:37.414	$GPGGA,030038,2441.0959,N,08107.5710,W,1,8,2.0,11,M,,M,,*59
06/06/2014	03:00:38.446	$GPGGA,030039,2441.0961,N,08107.5712,W,1,8,2.0,11,M,,M,,*51
06/06/2014	03:00:39.419	$GPGGA,030040,2441.0961,N,08107.5711,W,1,8,2.0,11,M,,M,,*5C
06/06/2014	03:00:40.421	$GPGGA,030041,2441.0963,N,08107.5712,W,1,8,2.0,11,M,,M,,*5C
06/06/2014	03:00:41.524	$GPGGA,030042,2441.0961,N,08107.5712,W,1,8,2.0,11,M,,M,,*5D
06/06/2014	03:00:42.406	$GPGGA,030043,2441.0963,N,08107.5712,W,1,8,2.0,11,M,,M,,*5E
06/06/2014	03:00:43.429	$GPGGA,030044,2441.0962,N,08107.5712,W,1,8,2.0,11,M,,M,,*58
06/06/2014	03:00:44.521	$GPGGA,030045,2441.0964,N,08107.5712,W,1,8,2.0,12,M,,M,,*5C
06/06/2014	03:00:45.424	$GPGGA,030046,2441.0965,N,08107.5713,W,1,8,2.0,12,M,,M,,*5F
06/06/2014	03:00:46.536	$GPGGA,030047,2441.0965,N,08107.5713,W,1,8,2.0,12,M,,M,,*5E
06/06/2014	03:00:47.429	$GPGGA,030048,2441.0965,N,08107.5713,W,1,8,2.0,12,M,,M,,*51
06/06/2014	03:00:48.421	$GPGGA,030049,2441.0965,N,08107.5713,W,1,8,2.0,12,M,,M,,*50
06/06/2014	03:00:49.504	$GPGGA,030050,2441.0965,N,08107.5713,W,1,8,2.0,12,M,,M,,*58
06/06/2014	03:00:50.536	$GPGGA,030051,2441.0967,N,08107.5713,W,1,8,2.0,12,M,,M,,*5B
06/06/2014	03:00:51.428	$GPGGA,030052,2441.0966,N,08107.5713,W,1,8,2.0,12,M,,M,,*59
06/06/2014	03:00:52.411	$GPGGA,030053,2441.0968,N,08107.5713,W,1,8,2.0,12,M,,M,,*56
06/06/2014	03:00:53.504	$GPGGA,030054,2441.0967,N,08107.5713,W,1,8,2.0,12,M,,M,,*5E
06/06/2014	03:00:54.536	$GPGGA,030055,2441.0968,N,08107.5713,W,1,8,2.0,12,M,,M,,*50
06/06/2014	03:00:55.538	$GPGGA,030056,2441.0968,N,08107.5712,W,1,8,2.0,12,M,,M,,*52
06/06/2014	03:00:56.510	$GPGGA,030057,2441.0970,N,08107.5712,W,1,8,2.0,12,M,,M,,*5A
06/06/2014	03:00:57.412	$GPGGA,030058,2441.0971,N,08107.5711,W,1,8,2.0,12,M,,M,,*57
06/06/2014	03:00:58.545	$GPGGA,030059,2441.0970,N,08107.5712,W,1,8,2.0,12,M,,M,,*54
06/06/2014	03:00:59.548	$GPGGA,030100,2441.0972,N,08107.5710,W,1,8,2.0,12,M,,M,,*59
06/06/2014	03:01:00.540	$GPGGA,030101,2441.0972,N,08107.5710,W,1,7,2.3,12,M,,M,,*54
06/06/2014	03:01:01.523	$GPGGA,030102,2441.0972,N,08107.5709,W,1,7,2.0,12,M,,M,,*5C
06/06/2014	03:01:02.555	$GPGGA,030103,2441.0974,N,08107.5707,W,1,7,2.3,12,M,,M,,*56
06/06/2014	03:01:03.548	$GPGGA,030104,2441.0975,N,08107.5706,W,1,7,2.3,12,M,,M,,*51
06/06/2014	03:01:04.520	$GPGGA,030105,2441.0974,N,08107.5705,W,1,7,2.3,12,M,,M,,*52
06/06/2014	03:01:05.523	$GPGGA,030106,2441.0975,N,08107.5704,W,1,7,2.3,12,M,,M,,*51
06/06/2014	03:01:06.535	$GPGGA,030107,2441.0976,N,08107.5703,W,1,7,2.3,12,M,,M,,*54
06/06/2014	03:01:07.538	$GPGGA,030108,2441.0978,N,08107.5702,W,1,7,2.3,12,M,,M,,*54
06/06/2014	03:01:08.540	$GPGGA,030109,2441.0979,N,08107.5702,W,1,7,2.3,12,M,,M,,*54
06/06/2014	03:01:09.513	$GPGGA,030110,2441.0979,N,08107.5701,W,1,7,2.3,12,M,,M,,*5F
06/06/2014	03:01:10.525	$GPGGA,030111,2441.0979,N,08107.5700,W,1,7,2.3,12,M,,M,,*5F
06/06/2014	03:01:11.528	$GPGGA,030112,2441.0981,N,08107.5701,W,1,7,2.3,12,M,,M,,*5A
06/06/2014	03:01:12.539	$GPGGA,030113,2441.0980,N,08107.5699,W,1,7,2.3,12,M,,M,,*5A
06/06/2014	03:01:13.522	$GPGGA,030114,2441.0982,N,08107.5699,W,1,7,2.3,12,M,,M,,*5F
06/06/2014	03:01:14.514	$GPGGA,030115,2441.0981,N,08107.5699,W,1,7,2.3,11,M,,M,,*5E
06/06/2014	03:01:15.537	$GPGGA,030116,2441.0983,N,08107.5698,W,1,7,2.3,11,M,,M,,*5E
