Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
05/29/2014	11:00:00.881	$GPGGA,110001,2543.3062,N,07918.7533,W,1,8,1.8,17,M,,M,,*54
05/29/2014	11:00:01.896	$GPGGA,110002,2543.3062,N,07918.7533,W,1,8,1.8,17,M,,M,,*57
05/29/2014	11:00:02.920	$GPGGA,110003,2543.3062,N,07918.7533,W,1,8,1.8,17,M,,M,,*56
05/29/2014	11:00:03.934	$GPGGA,110004,2543.3060,N,07918.7534,W,1,8,1.8,17,M,,M,,*54
05/29/2014	11:00:04.939	$GPGGA,110005,2543.3061,N,07918.7533,W,1,8,1.8,17,M,,M,,*53
05/29/2014	11:00:05.943	$GPGGA,110006,2543.3062,N,07918.7534,W,1,8,1.8,17,M,,M,,*54
05/29/2014	11:00:06.977	$GPGGA,110007,2543.3060,N,07918.7534,W,1,8,1.8,17,M,,M,,*57
05/29/2014	11:00:07.982	$GPGGA,110008,2543.3061,N,07918.7534,W,1,8,1.8,17,M,,M,,*59
05/29/2014	11:00:08.965	$GPGGA,110009,2543.3060,N,07918.7534,W,1,8,1.8,17,M,,M,,*59
05/29/2014	11:00:09.990	$GPGGA,110010,2543.3061,N,07918.7536,W,1,8,1.8,17,M,,M,,*52
05/29/2014	11:00:10.994	$GPGGA,110011,2543.3059,N,07918.7535,W,1,8,1.8,17,M,,M,,*5B
05/29/2014	11:00:12.028	$GPGGA,110012,2543.3061,N,07918.7536,W,1,8,1.8,17,M,,M,,*50
