Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/01/2014	21:00:00.921	$GPGGA,210009,2442.8096,N,07945.6907,W,1,10,1.7,24,M,,M,,*6B
06/01/2014	21:00:01.887	$GPGGA,210010,2442.8102,N,07945.6883,W,1,10,1.7,24,M,,M,,*62
06/01/2014	21:00:02.914	$GPGGA,210011,2442.8105,N,07945.6860,W,1,9,1.8,24,M,,M,,*5E
06/01/2014	21:00:03.920	$GPGGA,210012,2442.8112,N,07945.6835,W,1,9,1.7,24,M,,M,,*54
06/01/2014	21:00:04.926	$GPGGA,210013,2442.8119,N,07945.6809,W,1,9,2.1,24,M,,M,,*54
06/01/2014	21:00:05.912	$GPGGA,210014,2442.8125,N,07945.6784,W,1,9,2.1,24,M,,M,,*56
06/01/2014	21:00:06.918	$GPGGA,210015,2442.8130,N,07945.6760,W,1,9,2.1,24,M,,M,,*59
06/01/2014	21:00:07.934	$GPGGA,210016,2442.8136,N,07945.6735,W,1,9,2.1,24,M,,M,,*5C
06/01/2014	21:00:08.951	$GPGGA,210017,2442.8141,N,07945.6710,W,1,9,2.1,23,M,,M,,*5D
06/01/2014	21:00:09.927	$GPGGA,210018,2442.8148,N,07945.6687,W,1,9,2.1,23,M,,M,,*54
06/01/2014	21:00:10.953	$GPGGA,210019,2442.8152,N,07945.6663,W,1,9,2.1,23,M,,M,,*54
06/01/2014	21:00:11.949	$GPGGA,210020,2442.8158,N,07945.6638,W,1,9,2.1,23,M,,M,,*5A
06/01/2014	21:00:12.965	$GPGGA,210021,2442.8162,N,07945.6619,W,1,9,2.1,23,M,,M,,*51
06/01/2014	21:00:13.952	$GPGGA,210022,2442.8167,N,07945.6595,W,1,9,1.7,23,M,,M,,*55
06/01/2014	21:00:14.938	$GPGGA,210023,2442.8172,N,07945.6572,W,1,9,2.1,23,M,,M,,*5C
06/01/2014	21:00:15.974	$GPGGA,210024,2442.8176,N,07945.6551,W,1,9,1.7,23,M,,M,,*5B
06/01/2014	21:00:16.959	$GPGGA,210025,2442.8181,N,07945.6527,W,1,10,1.7,23,M,,M,,*6B
