Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/02/2014	13:00:00.476	$GPGGA,130001,2430.9498,N,08045.3129,W,1,9,1.6,25,M,,M,,*53
06/02/2014	13:00:01.536	$GPGGA,130002,2430.9490,N,08045.3128,W,1,9,1.8,24,M,,M,,*56
06/02/2014	13:00:02.626	$GPGGA,130003,2430.9485,N,08045.3132,W,1,8,1.8,24,M,,M,,*59
06/02/2014	13:00:03.546	$GPGGA,130004,2430.9478,N,08045.3136,W,1,8,1.8,24,M,,M,,*58
06/02/2014	13:00:04.636	$GPGGA,130005,2430.9469,N,08045.3134,W,1,9,1.6,24,M,,M,,*54
06/02/2014	13:00:05.436	$GPGGA,130006,2430.9461,N,08045.3132,W,1,9,1.6,24,M,,M,,*59
06/02/2014	13:00:06.626	$GPGGA,130007,2430.9456,N,08045.3136,W,1,8,1.6,24,M,,M,,*59
06/02/2014	13:00:07.456	$GPGGA,130008,2430.9450,N,08045.3137,W,1,8,1.6,24,M,,M,,*51
06/02/2014	13:00:08.436	$GPGGA,130009,2430.9442,N,08045.3136,W,1,8,1.9,24,M,,M,,*5D
06/02/2014	13:00:09.526	$GPGGA,130010,2430.9435,N,08045.3136,W,1,8,1.6,24,M,,M,,*5A
06/02/2014	13:00:10.626	$GPGGA,130011,2430.9426,N,08045.3139,W,1,8,1.6,24,M,,M,,*56
06/02/2014	13:00:11.566	$GPGGA,130012,2430.9419,N,08045.3137,W,1,8,1.6,24,M,,M,,*57
06/02/2014	13:00:12.526	$GPGGA,130013,2430.9413,N,08045.3136,W,1,9,1.6,24,M,,M,,*5C
06/02/2014	13:00:13.545	$GPGGA,130014,2430.9407,N,08045.3136,W,1,9,1.9,24,M,,M,,*51
06/02/2014	13:00:14.625	$GPGGA,130015,2430.9399,N,08045.3136,W,1,9,1.6,24,M,,M,,*5F
06/02/2014	13:00:15.555	$GPGGA,130016,2430.9391,N,08045.3137,W,1,9,1.9,24,M,,M,,*5A
06/02/2014	13:00:16.508	$GPGGA,130017,2430.9385,N,08045.3140,W,1,9,1.6,24,M,,M,,*51
06/02/2014	13:00:17.535	$GPGGA,130018,2430.9378,N,08045.3139,W,1,9,1.8,24,M,,M,,*5C
06/02/2014	13:00:18.615	$GPGGA,130019,2430.9368,N,08045.3139,W,1,7,2.7,24,M,,M,,*5E
06/02/2014	13:00:19.515	$GPGGA,130020,2430.9360,N,08045.3143,W,1,7,1.6,24,M,,M,,*53
06/02/2014	13:00:20.605	$GPGGA,130021,2430.9353,N,08045.3143,W,1,9,2.1,24,M,,M,,*58
06/02/2014	13:00:21.535	$GPGGA,130022,2430.9345,N,08045.3140,W,1,9,2.1,24,M,,M,,*5F
06/02/2014	13:00:22.605	$GPGGA,130023,2430.9339,N,08045.3139,W,1,9,1.6,24,M,,M,,*5F
06/02/2014	13:00:23.545	$GPGGA,130024,2430.9334,N,08045.3143,W,1,9,1.9,24,M,,M,,*57
06/02/2014	13:00:24.605	$GPGGA,130025,2430.9325,N,08045.3144,W,1,8,1.6,24,M,,M,,*5F
06/02/2014	13:00:25.515	$GPGGA,130026,2430.9317,N,08045.3142,W,1,8,1.6,24,M,,M,,*5B
06/02/2014	13:00:26.605	$GPGGA,130027,2430.9310,N,08045.3144,W,1,8,1.9,24,M,,M,,*54
06/02/2014	13:00:27.535	$GPGGA,130028,2430.9303,N,08045.3147,W,1,8,1.9,24,M,,M,,*5A
06/02/2014	13:00:28.605	$GPGGA,130029,2430.9295,N,08045.3146,W,1,8,1.6,24,M,,M,,*5B
06/02/2014	13:00:29.505	$GPGGA,130030,2430.9287,N,08045.3148,W,1,8,1.6,24,M,,M,,*5E
06/02/2014	13:00:30.575	$GPGGA,130031,2430.9280,N,08045.3150,W,1,9,1.8,24,M,,M,,*5E
06/02/2014	13:00:31.514	$GPGGA,130032,2430.9272,N,08045.3151,W,1,9,1.8,24,M,,M,,*51
06/02/2014	13:00:32.474	$GPGGA,130033,2430.9265,N,08045.3151,W,1,8,1.8,24,M,,M,,*57
06/02/2014	13:00:33.474	$GPGGA,130034,2430.9252,N,08045.3157,W,1,8,2.1,24,M,,M,,*58
06/02/2014	13:00:34.545	$GPGGA,130035,2430.9245,N,08045.3154,W,1,9,1.6,24,M,,M,,*59
06/02/2014	13:00:35.514	$GPGGA,130036,2430.9241,N,08045.3152,W,1,9,1.6,24,M,,M,,*58
06/02/2014	13:00:36.574	$GPGGA,130037,2430.9236,N,08045.3151,W,1,9,1.6,24,M,,M,,*5A
06/02/2014	13:00:37.464	$GPGGA,130038,2430.9229,N,08045.3151,W,1,9,1.6,24,M,,M,,*5B
06/02/2014	13:00:38.554	$GPGGA,130039,2430.9219,N,08045.3150,W,1,8,1.9,24,M,,M,,*56
06/02/2014	13:00:39.504	$GPGGA,130040,2430.9211,N,08045.3151,W,1,8,1.9,24,M,,M,,*51
06/02/2014	13:00:40.454	$GPGGA,130041,2430.9205,N,08045.3154,W,1,8,1.9,24,M,,M,,*50
06/02/2014	13:00:41.484	$GPGGA,130042,2430.9196,N,08045.3155,W,1,8,1.6,24,M,,M,,*54
06/02/2014	13:00:42.564	$GPGGA,130043,2430.9187,N,08045.3155,W,1,7,2.1,24,M,,M,,*5E
06/02/2014	13:00:43.494	$GPGGA,130044,2430.9179,N,08045.3158,W,1,7,1.8,24,M,,M,,*5F
