Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
05/30/2014	14:00:00.346	$GPGGA,140007,2507.1761,N,07940.4632,W,1,7,2.5,19,M,,M,,*52
05/30/2014	14:00:01.392	$GPGGA,140008,2507.1765,N,07940.4614,W,1,7,1.6,19,M,,M,,*5D
05/30/2014	14:00:02.430	$GPGGA,140009,2507.1768,N,07940.4596,W,1,9,1.6,19,M,,M,,*56
05/30/2014	14:00:03.444	$GPGGA,140010,2507.1771,N,07940.4578,W,1,9,1.6,19,M,,M,,*56
05/30/2014	14:00:04.503	$GPGGA,140011,2507.1772,N,07940.4563,W,1,8,1.6,19,M,,M,,*5F
05/30/2014	14:00:05.642	$GPGGA,140012,2507.1776,N,07940.4547,W,1,8,1.6,19,M,,M,,*5E
05/30/2014	14:00:06.574	$GPGGA,140013,2507.1779,N,07940.4529,W,1,9,1.6,19,M,,M,,*59
05/30/2014	14:00:07.590	$GPGGA,140014,2507.1781,N,07940.4512,W,1,9,1.6,19,M,,M,,*51
05/30/2014	14:00:08.731	$GPGGA,140015,2507.1785,N,07940.4494,W,1,9,1.6,19,M,,M,,*5B
05/30/2014	14:00:09.778	$GPGGA,140016,2507.1789,N,07940.4480,W,1,9,1.9,19,M,,M,,*5E
05/30/2014	14:00:10.719	$GPGGA,140017,2507.1792,N,07940.4461,W,1,7,1.7,19,M,,M,,*5A
05/30/2014	14:00:11.714	$GPGGA,140018,2507.1793,N,07940.4447,W,1,7,1.7,19,M,,M,,*50
05/30/2014	14:00:12.750	$GPGGA,140019,2507.1794,N,07940.4431,W,1,8,1.7,19,M,,M,,*58
05/30/2014	14:00:13.921	$GPGGA,140020,2507.1797,N,07940.4416,W,1,8,1.6,19,M,,M,,*55
05/30/2014	14:00:14.937	$GPGGA,140021,2507.1800,N,07940.4402,W,1,9,1.6,19,M,,M,,*51
05/30/2014	14:00:15.953	$GPGGA,140022,2507.1803,N,07940.4388,W,1,9,2.5,19,M,,M,,*54
05/30/2014	14:00:16.896	$GPGGA,140023,2507.1808,N,07940.4373,W,1,7,2.5,19,M,,M,,*54
05/30/2014	14:00:18.057	$GPGGA,140024,2507.1810,N,07940.4356,W,1,7,1.6,19,M,,M,,*5D
05/30/2014	14:00:19.052	$GPGGA,140025,2507.1811,N,07940.4341,W,1,9,1.6,19,M,,M,,*55
