Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/03/2014	18:00:00.943	$GPGGA,180009,2543.8863,N,08009.7275,W,1,9,1.5,17,M,,M,,*58
06/03/2014	18:00:01.849	$GPGGA,180010,2543.8861,N,08009.7276,W,1,9,1.5,17,M,,M,,*51
06/03/2014	18:00:02.945	$GPGGA,180011,2543.8862,N,08009.7275,W,1,9,1.5,17,M,,M,,*50
06/03/2014	18:00:03.961	$GPGGA,180012,2543.8861,N,08009.7276,W,1,9,1.5,17,M,,M,,*53
06/03/2014	18:00:04.987	$GPGGA,180013,2543.8862,N,08009.7276,W,1,9,1.5,17,M,,M,,*51
06/03/2014	18:00:05.953	$GPGGA,180014,2543.8861,N,08009.7276,W,1,9,1.5,17,M,,M,,*55
06/03/2014	18:00:06.958	$GPGGA,180015,2543.8860,N,08009.7276,W,1,9,1.5,17,M,,M,,*55
06/03/2014	18:00:07.974	$GPGGA,180016,2543.8862,N,08009.7276,W,1,9,1.5,17,M,,M,,*54
06/03/2014	18:00:08.960	$GPGGA,180017,2543.8861,N,08009.7276,W,1,9,1.5,17,M,,M,,*56
06/03/2014	18:00:09.956	$GPGGA,180018,2543.8860,N,08009.7275,W,1,9,1.5,17,M,,M,,*5B
06/03/2014	18:00:10.962	$GPGGA,180019,2543.8860,N,08009.7276,W,1,9,1.5,17,M,,M,,*59
06/03/2014	18:00:11.988	$GPGGA,180020,2543.8860,N,08009.7274,W,1,9,1.5,17,M,,M,,*51
06/03/2014	18:00:12.967	$GPGGA,180021,2543.8860,N,08009.7274,W,1,9,1.5,17,M,,M,,*50
06/03/2014	18:00:13.980	$GPGGA,180022,2543.8860,N,08009.7274,W,1,9,1.5,17,M,,M,,*53
06/03/2014	18:00:15.005	$GPGGA,180023,2543.8860,N,08009.7274,W,1,9,1.5,17,M,,M,,*52
