Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/02/2014	18:00:00.594	$GPGGA,180009,2442.0435,N,08033.1163,W,1,10,1.3,23,M,,M,,*6D
06/02/2014	18:00:01.534	$GPGGA,180010,2442.0449,N,08033.1167,W,1,10,1.3,23,M,,M,,*6A
06/02/2014	18:00:02.574	$GPGGA,180011,2442.0449,N,08033.1167,W,1,10,1.4,23,M,,M,,*6C
06/02/2014	18:00:03.554	$GPGGA,180012,2442.0464,N,08033.1171,W,1,10,1.3,23,M,,M,,*60
06/02/2014	18:00:04.634	$GPGGA,180013,2442.0493,N,08033.1174,W,1,11,1.3,23,M,,M,,*6D
06/02/2014	18:00:05.544	$GPGGA,180014,2442.0493,N,08033.1174,W,1,11,1.3,23,M,,M,,*6A
06/02/2014	18:00:06.594	$GPGGA,180015,2442.0521,N,08033.1182,W,1,11,1.3,23,M,,M,,*6A
06/02/2014	18:00:07.534	$GPGGA,180016,2442.0521,N,08033.1182,W,1,11,1.3,23,M,,M,,*69
06/02/2014	18:00:08.604	$GPGGA,180017,2442.0536,N,08033.1183,W,1,10,1.6,23,M,,M,,*6B
06/02/2014	18:00:09.524	$GPGGA,180018,2442.0565,N,08033.1192,W,1,10,1.3,23,M,,M,,*67
06/02/2014	18:00:10.574	$GPGGA,180019,2442.0580,N,08033.1194,W,1,11,1.3,23,M,,M,,*6A
06/02/2014	18:00:11.534	$GPGGA,180020,2442.0596,N,08033.1196,W,1,11,1.3,23,M,,M,,*65
06/02/2014	18:00:12.585	$GPGGA,180021,2442.0609,N,08033.1199,W,1,11,1.4,23,M,,M,,*69
06/02/2014	18:00:13.513	$GPGGA,180022,2442.0623,N,08033.1200,W,1,11,1.4,23,M,,M,,*61
06/02/2014	18:00:14.534	$GPGGA,180023,2442.0638,N,08033.1204,W,1,11,1.3,22,M,,M,,*68
06/02/2014	18:00:15.523	$GPGGA,180024,2442.0654,N,08033.1207,W,1,11,1.3,22,M,,M,,*66
06/02/2014	18:00:16.523	$GPGGA,180025,2442.0654,N,08033.1207,W,1,11,1.3,22,M,,M,,*67
06/02/2014	18:00:17.603	$GPGGA,180026,2442.0681,N,08033.1211,W,1,11,1.3,22,M,,M,,*6B
06/02/2014	18:00:18.523	$GPGGA,180027,2442.0681,N,08033.1211,W,1,11,1.3,22,M,,M,,*6A
06/02/2014	18:00:19.513	$GPGGA,180028,2442.0710,N,08033.1217,W,1,11,1.3,22,M,,M,,*6A
06/02/2014	18:00:20.563	$GPGGA,180029,2442.0710,N,08033.1217,W,1,11,1.3,22,M,,M,,*6B
06/02/2014	18:00:21.593	$GPGGA,180030,2442.0739,N,08033.1223,W,1,11,1.3,22,M,,M,,*6F
06/02/2014	18:00:22.603	$GPGGA,180031,2442.0753,N,08033.1225,W,1,11,1.3,22,M,,M,,*64
06/02/2014	18:00:23.603	$GPGGA,180032,2442.0767,N,08033.1228,W,1,11,1.3,22,M,,M,,*6D
06/02/2014	18:00:24.623	$GPGGA,180033,2442.0781,N,08033.1230,W,1,11,1.3,22,M,,M,,*6D
06/02/2014	18:00:25.583	$GPGGA,180034,2442.0796,N,08033.1232,W,1,11,1.3,22,M,,M,,*6E
