Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
05/31/2014	16:00:00.173	$GPGGA,160001,2507.0382,N,07918.0498,W,1,9,1.8,11,M,,M,,*5D
05/31/2014	16:00:01.059	$GPGGA,160002,2507.0381,N,07918.0489,W,1,9,1.8,11,M,,M,,*5D
05/31/2014	16:00:02.044	$GPGGA,160003,2507.0383,N,07918.0481,W,1,9,1.8,11,M,,M,,*56
05/31/2014	16:00:03.039	$GPGGA,160004,2507.0382,N,07918.0473,W,1,9,1.8,11,M,,M,,*5D
05/31/2014	16:00:04.113	$GPGGA,160005,2507.0380,N,07918.0464,W,1,9,1.8,11,M,,M,,*58
05/31/2014	16:00:05.068	$GPGGA,160006,2507.0381,N,07918.0456,W,1,9,1.8,11,M,,M,,*5B
05/31/2014	16:00:06.092	$GPGGA,160007,2507.0381,N,07918.0447,W,1,9,1.8,11,M,,M,,*5A
05/31/2014	16:00:07.067	$GPGGA,160008,2507.0381,N,07918.0439,W,1,9,1.8,11,M,,M,,*5C
05/31/2014	16:00:08.033	$GPGGA,160009,2507.0381,N,07918.0431,W,1,9,1.8,11,M,,M,,*55
05/31/2014	16:00:09.008	$GPGGA,160010,2507.0380,N,07918.0422,W,1,9,1.8,11,M,,M,,*5E
05/31/2014	16:00:10.002	$GPGGA,160011,2507.0381,N,07918.0414,W,1,9,1.8,11,M,,M,,*5B
05/31/2014	16:00:10.987	$GPGGA,160012,2507.0381,N,07918.0405,W,1,9,1.8,11,M,,M,,*58
05/31/2014	16:00:11.973	$GPGGA,160013,2507.0380,N,07918.0398,W,1,9,1.8,11,M,,M,,*5B
05/31/2014	16:00:12.927	$GPGGA,160014,2507.0379,N,07918.0389,W,1,9,1.8,11,M,,M,,*5A
05/31/2014	16:00:13.942	$GPGGA,160015,2507.0381,N,07918.0381,W,1,9,1.8,11,M,,M,,*54
05/31/2014	16:00:14.917	$GPGGA,160016,2507.0380,N,07918.0373,W,1,9,1.8,11,M,,M,,*5B
