Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/01/2014	14:00:00.489	$GPGGA,140001,2436.3592,N,07951.4097,W,1,9,1.5,16,M,,M,,*50
06/01/2014	14:00:01.497	$GPGGA,140002,2436.3593,N,07951.4113,W,1,9,1.5,16,M,,M,,*5F
06/01/2014	14:00:02.546	$GPGGA,140003,2436.3595,N,07951.4129,W,1,9,1.5,16,M,,M,,*51
06/01/2014	14:00:03.494	$GPGGA,140004,2436.3596,N,07951.4145,W,1,9,1.5,16,M,,M,,*5F
06/01/2014	14:00:04.513	$GPGGA,140005,2436.3596,N,07951.4162,W,1,9,1.5,16,M,,M,,*5B
06/01/2014	14:00:05.491	$GPGGA,140006,2436.3599,N,07951.4177,W,1,9,1.6,16,M,,M,,*50
06/01/2014	14:00:06.500	$GPGGA,140007,2436.3600,N,07951.4194,W,1,9,1.5,16,M,,M,,*5C
06/01/2014	14:00:07.478	$GPGGA,140008,2436.3600,N,07951.4209,W,1,9,1.5,16,M,,M,,*54
06/01/2014	14:00:08.497	$GPGGA,140009,2436.3602,N,07951.4225,W,1,9,1.5,16,M,,M,,*59
06/01/2014	14:00:09.455	$GPGGA,140010,2436.3603,N,07951.4242,W,1,9,1.5,16,M,,M,,*51
06/01/2014	14:00:10.474	$GPGGA,140011,2436.3604,N,07951.4259,W,1,9,1.5,16,M,,M,,*5D
06/01/2014	14:00:11.472	$GPGGA,140012,2436.3606,N,07951.4274,W,1,9,1.5,16,M,,M,,*53
06/01/2014	14:00:12.501	$GPGGA,140013,2436.3607,N,07951.4290,W,1,9,1.5,16,M,,M,,*59
06/01/2014	14:00:13.460	$GPGGA,140014,2436.3609,N,07951.4306,W,1,9,1.5,16,M,,M,,*5E
06/01/2014	14:00:14.457	$GPGGA,140015,2436.3608,N,07951.4322,W,1,9,1.5,16,M,,M,,*58
06/01/2014	14:00:15.455	$GPGGA,140016,2436.3610,N,07951.4339,W,1,9,1.5,16,M,,M,,*58
06/01/2014	14:00:16.454	$GPGGA,140017,2436.3611,N,07951.4355,W,1,9,1.5,16,M,,M,,*52
06/01/2014	14:00:17.442	$GPGGA,140018,2436.3611,N,07951.4372,W,1,9,1.5,16,M,,M,,*58
06/01/2014	14:00:18.431	$GPGGA,140019,2436.3613,N,07951.4387,W,1,9,1.5,16,M,,M,,*51
06/01/2014	14:00:19.559	$GPGGA,140020,2436.3614,N,07951.4404,W,1,9,1.5,16,M,,M,,*50
06/01/2014	14:00:20.428	$GPGGA,140021,2436.3615,N,07951.4419,W,1,9,1.5,16,M,,M,,*5C
06/01/2014	14:00:21.416	$GPGGA,140022,2436.3617,N,07951.4436,W,1,9,1.5,16,M,,M,,*50
06/01/2014	14:00:22.535	$GPGGA,140023,2436.3618,N,07951.4451,W,1,9,1.5,16,M,,M,,*5F
06/01/2014	14:00:23.413	$GPGGA,140024,2436.3620,N,07951.4467,W,1,9,1.5,16,M,,M,,*56
06/01/2014	14:00:24.542	$GPGGA,140025,2436.3622,N,07951.4483,W,1,9,1.5,16,M,,M,,*5F
06/01/2014	14:00:25.510	$GPGGA,140026,2436.3622,N,07951.4499,W,1,9,1.5,16,M,,M,,*57
06/01/2014	14:00:26.499	$GPGGA,140027,2436.3622,N,07951.4516,W,1,9,1.5,16,M,,M,,*50
06/01/2014	14:00:27.507	$GPGGA,140028,2436.3624,N,07951.4531,W,1,9,1.5,16,M,,M,,*5C
06/01/2014	14:00:28.578	$GPGGA,140029,2436.3625,N,07951.4548,W,1,9,1.5,16,M,,M,,*52
06/01/2014	14:00:29.586	$GPGGA,140030,2436.3624,N,07951.4564,W,1,9,1.5,16,M,,M,,*55
06/01/2014	14:00:30.604	$GPGGA,140031,2436.3626,N,07951.4581,W,1,9,1.5,15,M,,M,,*5E
06/01/2014	14:00:31.581	$GPGGA,140032,2436.3628,N,07951.4596,W,1,9,1.5,15,M,,M,,*55
06/01/2014	14:00:32.581	$GPGGA,140033,2436.3629,N,07951.4613,W,1,9,1.5,15,M,,M,,*5B
06/01/2014	14:00:33.558	$GPGGA,140034,2436.3629,N,07951.4628,W,1,9,1.5,15,M,,M,,*54
06/01/2014	14:00:34.587	$GPGGA,140035,2436.3629,N,07951.4644,W,1,9,1.5,15,M,,M,,*5F
06/01/2014	14:00:35.585	$GPGGA,140036,2436.3632,N,07951.4661,W,1,9,1.5,15,M,,M,,*51
06/01/2014	14:00:36.584	$GPGGA,140037,2436.3631,N,07951.4678,W,1,9,1.5,15,M,,M,,*5B
06/01/2014	14:00:37.552	$GPGGA,140038,2436.3633,N,07951.4693,W,1,9,1.5,15,M,,M,,*53
06/01/2014	14:00:38.551	$GPGGA,140039,2436.3633,N,07951.4709,W,1,9,1.5,15,M,,M,,*50
06/01/2014	14:00:39.549	$GPGGA,140040,2436.3635,N,07951.4725,W,1,9,1.5,15,M,,M,,*56
06/01/2014	14:00:40.558	$GPGGA,140041,2436.3634,N,07951.4741,W,1,9,1.5,15,M,,M,,*54
06/01/2014	14:00:41.536	$GPGGA,140042,2436.3636,N,07951.4758,W,1,9,1.5,15,M,,M,,*5D
06/01/2014	14:00:42.565	$GPGGA,140043,2436.3636,N,07951.4773,W,1,9,1.5,15,M,,M,,*55
06/01/2014	14:00:43.553	$GPGGA,140044,2436.3638,N,07951.4790,W,1,9,1.5,15,M,,M,,*51
06/01/2014	14:00:44.552	$GPGGA,140045,2436.3637,N,07951.4806,W,1,9,1.5,15,M,,M,,*5F
06/01/2014	14:00:45.530	$GPGGA,140046,2436.3639,N,07951.4823,W,1,9,1.5,15,M,,M,,*55
06/01/2014	14:00:46.549	$GPGGA,140047,2436.3640,N,07951.4838,W,1,9,1.5,15,M,,M,,*50
06/01/2014	14:00:47.517	$GPGGA,140048,2436.3642,N,07951.4855,W,1,9,1.5,15,M,,M,,*56
06/01/2014	14:00:48.526	$GPGGA,140049,2436.3643,N,07951.4870,W,1,9,1.5,15,M,,M,,*51
06/01/2014	14:00:49.513	$GPGGA,140050,2436.3642,N,07951.4888,W,1,9,1.5,15,M,,M,,*5F
06/01/2014	14:00:50.512	$GPGGA,140051,2436.3644,N,07951.4903,W,1,9,1.6,15,M,,M,,*59
06/01/2014	14:00:51.530	$GPGGA,140052,2436.3646,N,07951.4920,W,1,9,1.6,15,M,,M,,*59
06/01/2014	14:00:52.519	$GPGGA,140053,2436.3645,N,07951.4935,W,1,8,1.5,15,M,,M,,*5D
06/01/2014	14:00:53.517	$GPGGA,140054,2436.3647,N,07951.4951,W,1,8,1.5,15,M,,M,,*5A
06/01/2014	14:00:54.506	$GPGGA,140055,2436.3649,N,07951.4967,W,1,9,1.5,15,M,,M,,*51
06/01/2014	14:00:55.514	$GPGGA,140056,2436.3648,N,07951.4985,W,1,9,1.5,15,M,,M,,*5F
06/01/2014	14:00:56.513	$GPGGA,140057,2436.3650,N,07951.5000,W,1,9,1.5,15,M,,M,,*52
06/01/2014	14:00:57.491	$GPGGA,140058,2436.3649,N,07951.5016,W,1,9,1.5,15,M,,M,,*52
06/01/2014	14:00:58.490	$GPGGA,140059,2436.3651,N,07951.5033,W,1,9,1.5,15,M,,M,,*5D
06/01/2014	14:00:59.608	$GPGGA,140100,2436.3653,N,07951.5050,W,1,9,1.5,15,M,,M,,*57
06/01/2014	14:01:00.606	$GPGGA,140101,2436.3654,N,07951.5065,W,1,9,1.5,14,M,,M,,*56
06/01/2014	14:01:01.485	$GPGGA,140102,2436.3656,N,07951.5081,W,1,9,1.5,14,M,,M,,*5D
06/01/2014	14:01:02.564	$GPGGA,140103,2436.3657,N,07951.5098,W,1,9,1.5,14,M,,M,,*55
06/01/2014	14:01:03.492	$GPGGA,140104,2436.3658,N,07951.5115,W,1,9,1.5,14,M,,M,,*59
06/01/2014	14:01:04.491	$GPGGA,140105,2436.3660,N,07951.5130,W,1,9,1.5,14,M,,M,,*54
06/01/2014	14:01:05.479	$GPGGA,140106,2436.3661,N,07951.5146,W,1,9,1.5,14,M,,M,,*57
06/01/2014	14:01:06.477	$GPGGA,140107,2436.3662,N,07951.5163,W,1,9,1.5,14,M,,M,,*52
06/01/2014	14:01:07.475	$GPGGA,140108,2436.3664,N,07951.5178,W,1,9,1.5,14,M,,M,,*51
06/01/2014	14:01:08.464	$GPGGA,140109,2436.3665,N,07951.5195,W,1,9,1.5,14,M,,M,,*52
06/01/2014	14:01:09.452	$GPGGA,140110,2436.3668,N,07951.5210,W,1,9,1.5,14,M,,M,,*59
06/01/2014	14:01:10.561	$GPGGA,140111,2436.3669,N,07951.5225,W,1,9,1.5,14,M,,M,,*5F
06/01/2014	14:01:11.539	$GPGGA,140112,2436.3672,N,07951.5242,W,1,9,1.5,14,M,,M,,*57
06/01/2014	14:01:12.522	$GPGGA,140113,2436.3674,N,07951.5258,W,1,9,1.5,14,M,,M,,*5B
06/01/2014	14:01:13.516	$GPGGA,140114,2436.3676,N,07951.5274,W,1,9,1.5,14,M,,M,,*50
06/01/2014	14:01:14.425	$GPGGA,140115,2436.3676,N,07951.5289,W,1,9,1.5,14,M,,M,,*53
06/01/2014	14:01:15.523	$GPGGA,140116,2436.3678,N,07951.5305,W,1,9,1.5,14,M,,M,,*5B
06/01/2014	14:01:16.542	$GPGGA,140117,2436.3680,N,07951.5322,W,1,9,1.5,14,M,,M,,*58
06/01/2014	14:01:17.520	$GPGGA,140118,2436.3682,N,07951.5337,W,1,9,1.5,14,M,,M,,*51
06/01/2014	14:01:18.519	$GPGGA,140119,2436.3683,N,07951.5354,W,1,9,1.5,14,M,,M,,*54
06/01/2014	14:01:19.517	$GPGGA,140120,2436.3685,N,07951.5369,W,1,9,1.5,14,M,,M,,*56
06/01/2014	14:01:20.517	$GPGGA,140121,2436.3687,N,07951.5384,W,1,9,1.5,14,M,,M,,*56
06/01/2014	14:01:21.495	$GPGGA,140122,2436.3687,N,07951.5401,W,1,9,1.5,14,M,,M,,*5F
06/01/2014	14:01:22.483	$GPGGA,140123,2436.3690,N,07951.5416,W,1,9,1.5,14,M,,M,,*5E
06/01/2014	14:01:23.491	$GPGGA,140124,2436.3690,N,07951.5433,W,1,9,1.5,14,M,,M,,*5E
06/01/2014	14:01:24.509	$GPGGA,140125,2436.3691,N,07951.5448,W,1,9,1.5,14,M,,M,,*52
06/01/2014	14:01:25.468	$GPGGA,140126,2436.3694,N,07951.5464,W,1,9,1.5,14,M,,M,,*5A
06/01/2014	14:01:26.496	$GPGGA,140127,2436.3694,N,07951.5480,W,1,9,1.5,14,M,,M,,*51
06/01/2014	14:01:27.474	$GPGGA,140128,2436.3696,N,07951.5496,W,1,9,1.5,14,M,,M,,*5B
06/01/2014	14:01:28.554	$GPGGA,140129,2436.3697,N,07951.5513,W,1,9,1.5,14,M,,M,,*57
06/01/2014	14:01:29.552	$GPGGA,140130,2436.3698,N,07951.5528,W,1,9,1.5,14,M,,M,,*58
06/01/2014	14:01:30.581	$GPGGA,140131,2436.3698,N,07951.5545,W,1,9,1.5,14,M,,M,,*52
06/01/2014	14:01:31.569	$GPGGA,140132,2436.3698,N,07951.5560,W,1,9,1.6,14,M,,M,,*55
06/01/2014	14:01:32.548	$GPGGA,140133,2436.3698,N,07951.5576,W,1,9,1.5,14,M,,M,,*50
06/01/2014	14:01:33.536	$GPGGA,140134,2436.3700,N,07951.5593,W,1,9,1.5,14,M,,M,,*5C
06/01/2014	14:01:34.565	$GPGGA,140135,2436.3699,N,07951.5610,W,1,9,1.5,14,M,,M,,*54
06/01/2014	14:01:35.543	$GPGGA,140136,2436.3701,N,07951.5625,W,1,9,1.5,14,M,,M,,*51
06/01/2014	14:01:36.532	$GPGGA,140137,2436.3701,N,07951.5640,W,1,9,1.5,14,M,,M,,*53
06/01/2014	14:01:37.530	$GPGGA,140138,2436.3701,N,07951.5658,W,1,9,1.5,14,M,,M,,*55
06/01/2014	14:01:38.519	$GPGGA,140139,2436.3704,N,07951.5673,W,1,9,1.5,14,M,,M,,*58
06/01/2014	14:01:39.537	$GPGGA,140140,2436.3703,N,07951.5690,W,1,9,1.5,14,M,,M,,*5C
06/01/2014	14:01:40.516	$GPGGA,140141,2436.3702,N,07951.5706,W,1,9,1.5,14,M,,M,,*52
06/01/2014	14:01:41.523	$GPGGA,140142,2436.3705,N,07951.5722,W,1,9,1.5,14,M,,M,,*50
06/01/2014	14:01:42.542	$GPGGA,140143,2436.3705,N,07951.5737,W,1,9,1.5,14,M,,M,,*55
06/01/2014	14:01:43.510	$GPGGA,140144,2436.3705,N,07951.5755,W,1,9,1.5,14,M,,M,,*56
06/01/2014	14:01:44.509	$GPGGA,140145,2436.3705,N,07951.5770,W,1,9,1.5,14,M,,M,,*50
06/01/2014	14:01:45.617	$GPGGA,140146,2436.3708,N,07951.5787,W,1,9,1.5,14,M,,M,,*56
06/01/2014	14:01:46.606	$GPGGA,140147,2436.3708,N,07951.5802,W,1,9,1.5,14,M,,M,,*55
06/01/2014	14:01:47.524	$GPGGA,140148,2436.3708,N,07951.5818,W,1,9,1.5,14,M,,M,,*51
06/01/2014	14:01:48.483	$GPGGA,140149,2436.3709,N,07951.5835,W,1,9,1.5,14,M,,M,,*5E
06/01/2014	14:01:49.491	$GPGGA,140150,2436.3712,N,07951.5850,W,1,9,1.5,14,M,,M,,*5F
06/01/2014	14:01:50.580	$GPGGA,140151,2436.3712,N,07951.5867,W,1,9,1.5,14,M,,M,,*5A
06/01/2014	14:01:51.598	$GPGGA,140152,2436.3712,N,07951.5882,W,1,9,1.5,14,M,,M,,*52
06/01/2014	14:01:52.507	$GPGGA,140153,2436.3714,N,07951.5899,W,1,9,1.5,14,M,,M,,*5F
06/01/2014	14:01:53.565	$GPGGA,140154,2436.3715,N,07951.5914,W,1,9,1.5,14,M,,M,,*5D
06/01/2014	14:01:54.574	$GPGGA,140155,2436.3716,N,07951.5930,W,1,9,1.5,14,M,,M,,*59
06/01/2014	14:01:55.582	$GPGGA,140156,2436.3716,N,07951.5947,W,1,9,1.5,14,M,,M,,*5A
06/01/2014	14:01:56.581	$GPGGA,140157,2436.3716,N,07951.5962,W,1,9,1.5,14,M,,M,,*5C
06/01/2014	14:01:57.541	$GPGGA,140158,2436.3718,N,07951.5979,W,1,9,1.5,14,M,,M,,*57
06/01/2014	14:01:58.558	$GPGGA,140159,2436.3719,N,07951.5994,W,1,9,1.5,14,M,,M,,*54
06/01/2014	14:01:59.565	$GPGGA,140200,2436.3722,N,07951.6011,W,1,9,1.5,14,M,,M,,*54
06/01/2014	14:02:00.564	$GPGGA,140201,2436.3723,N,07951.6026,W,1,9,1.5,14,M,,M,,*50
06/01/2014	14:02:01.542	$GPGGA,140202,2436.3725,N,07951.6042,W,1,9,1.5,14,M,,M,,*57
06/01/2014	14:02:02.541	$GPGGA,140203,2436.3726,N,07951.6059,W,1,9,1.5,14,M,,M,,*5F
06/01/2014	14:02:03.549	$GPGGA,140204,2436.3727,N,07951.6074,W,1,9,1.5,14,M,,M,,*56
06/01/2014	14:02:04.538	$GPGGA,140205,2436.3727,N,07951.6091,W,1,9,1.5,14,M,,M,,*5C
06/01/2014	14:02:05.526	$GPGGA,140206,2436.3730,N,07951.6106,W,1,9,1.5,14,M,,M,,*56
06/01/2014	14:02:06.535	$GPGGA,140207,2436.3730,N,07951.6124,W,1,9,1.5,14,M,,M,,*57
06/01/2014	14:02:07.553	$GPGGA,140208,2436.3732,N,07951.6139,W,1,9,1.5,14,M,,M,,*56
06/01/2014	14:02:08.532	$GPGGA,140209,2436.3734,N,07951.6156,W,1,9,1.5,14,M,,M,,*58
06/01/2014	14:02:09.510	$GPGGA,140210,2436.3734,N,07951.6171,W,1,9,1.5,14,M,,M,,*55
06/01/2014	14:02:10.499	$GPGGA,140211,2436.3737,N,07951.6188,W,1,9,1.5,14,M,,M,,*51
06/01/2014	14:02:11.507	$GPGGA,140212,2436.3738,N,07951.6203,W,1,9,1.5,14,M,,M,,*5D
06/01/2014	14:02:12.566	$GPGGA,140213,2436.3740,N,07951.6221,W,1,9,1.5,14,M,,M,,*53
06/01/2014	14:02:13.494	$GPGGA,140214,2436.3741,N,07951.6236,W,1,9,1.5,14,M,,M,,*53
06/01/2014	14:02:14.504	$GPGGA,140215,2436.3741,N,07951.6253,W,1,9,1.5,14,M,,M,,*51
06/01/2014	14:02:15.501	$GPGGA,140216,2436.3743,N,07951.6268,W,1,9,1.5,14,M,,M,,*58
06/01/2014	14:02:16.509	$GPGGA,140217,2436.3744,N,07951.6286,W,1,9,1.5,14,M,,M,,*5E
06/01/2014	14:02:17.477	$GPGGA,140218,2436.3745,N,07951.6301,W,1,9,1.5,14,M,,M,,*5E
06/01/2014	14:02:18.496	$GPGGA,140219,2436.3745,N,07951.6318,W,1,9,1.5,14,M,,M,,*57
06/01/2014	14:02:19.484	$GPGGA,140220,2436.3748,N,07951.6333,W,1,9,1.5,14,M,,M,,*59
06/01/2014	14:02:20.463	$GPGGA,140221,2436.3748,N,07951.6349,W,1,9,1.5,14,M,,M,,*55
06/01/2014	14:02:21.461	$GPGGA,140222,2436.3751,N,07951.6366,W,1,9,1.5,14,M,,M,,*53
06/01/2014	14:02:22.480	$GPGGA,140223,2436.3752,N,07951.6383,W,1,9,1.5,13,M,,M,,*5D
06/01/2014	14:02:23.478	$GPGGA,140224,2436.3755,N,07951.6396,W,1,9,1.6,13,M,,M,,*5A
06/01/2014	14:02:24.457	$GPGGA,140225,2436.3758,N,07951.6413,W,1,9,1.5,13,M,,M,,*5F
06/01/2014	14:02:25.455	$GPGGA,140226,2436.3761,N,07951.6427,W,1,9,1.5,13,M,,M,,*51
06/01/2014	14:02:26.454	$GPGGA,140227,2436.3763,N,07951.6445,W,1,9,1.5,13,M,,M,,*56
06/01/2014	14:02:27.452	$GPGGA,140228,2436.3763,N,07951.6460,W,1,9,1.5,13,M,,M,,*5E
06/01/2014	14:02:29.880	$GPGGA,140229,2436.3765,N,07951.6477,W,1,9,1.5,13,M,,M,,*5F
06/01/2014	14:02:29.900	$GPGGA,140230,2436.3766,N,07951.6492,W,1,9,1.5,13,M,,M,,*5F
06/01/2014	14:02:30.539	$GPGGA,140231,2436.3768,N,07951.6507,W,1,9,1.5,13,M,,M,,*5D
06/01/2014	14:02:31.527	$GPGGA,140232,2436.3769,N,07951.6524,W,1,9,1.5,13,M,,M,,*5E
06/01/2014	14:02:32.506	$GPGGA,140233,2436.3770,N,07951.6539,W,1,9,1.5,13,M,,M,,*5B
06/01/2014	14:02:33.604	$GPGGA,140234,2436.3770,N,07951.6555,W,1,9,1.5,13,M,,M,,*56
06/01/2014	14:02:34.542	$GPGGA,140235,2436.3773,N,07951.6572,W,1,9,1.5,13,M,,M,,*51
06/01/2014	14:02:35.610	$GPGGA,140236,2436.3773,N,07951.6587,W,1,9,1.5,13,M,,M,,*58
06/01/2014	14:02:36.519	$GPGGA,140237,2436.3773,N,07951.6604,W,1,9,1.5,13,M,,M,,*51
06/01/2014	14:02:37.497	$GPGGA,140238,2436.3774,N,07951.6619,W,1,9,1.5,13,M,,M,,*55
06/01/2014	14:02:38.486	$GPGGA,140239,2436.3776,N,07951.6636,W,1,9,1.5,13,M,,M,,*5B
06/01/2014	14:02:39.614	$GPGGA,140240,2436.3777,N,07951.6651,W,1,9,1.5,13,M,,M,,*55
06/01/2014	14:02:40.493	$GPGGA,140241,2436.3777,N,07951.6667,W,1,9,1.5,13,M,,M,,*51
06/01/2014	14:02:41.481	$GPGGA,140242,2436.3779,N,07951.6684,W,1,9,1.5,13,M,,M,,*51
06/01/2014	14:02:42.470	$GPGGA,140243,2436.3780,N,07951.6699,W,1,9,1.5,13,M,,M,,*5A
06/01/2014	14:02:43.608	$GPGGA,140244,2436.3779,N,07951.6716,W,1,9,1.5,13,M,,M,,*5D
06/01/2014	14:02:44.467	$GPGGA,140245,2436.3781,N,07951.6730,W,1,9,1.5,13,M,,M,,*5F
06/01/2014	14:02:45.585	$GPGGA,140246,2436.3784,N,07951.6748,W,1,9,1.5,13,M,,M,,*56
06/01/2014	14:02:46.584	$GPGGA,140247,2436.3783,N,07951.6763,W,1,9,1.5,13,M,,M,,*59
