Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/02/2014	07:00:00.581	$GPGGA,070001,2439.8803,N,08029.6131,W,1,9,1.7,17,M,,M,,*56
06/02/2014	07:00:01.579	$GPGGA,070002,2439.8792,N,08029.6149,W,1,9,2.1,17,M,,M,,*58
06/02/2014	07:00:02.626	$GPGGA,070003,2439.8782,N,08029.6164,W,1,7,2.1,17,M,,M,,*59
06/02/2014	07:00:03.594	$GPGGA,070004,2439.8773,N,08029.6179,W,1,7,1.6,17,M,,M,,*58
06/02/2014	07:00:04.580	$GPGGA,070005,2439.8765,N,08029.6193,W,1,8,1.6,17,M,,M,,*55
06/02/2014	07:00:05.548	$GPGGA,070006,2439.8755,N,08029.6207,W,1,8,1.6,17,M,,M,,*5B
06/02/2014	07:00:06.616	$GPGGA,070007,2439.8747,N,08029.6222,W,1,8,1.7,17,M,,M,,*5F
06/02/2014	07:00:07.553	$GPGGA,070008,2439.8738,N,08029.6239,W,1,8,1.6,17,M,,M,,*53
06/02/2014	07:00:08.561	$GPGGA,070009,2439.8730,N,08029.6254,W,1,8,1.6,17,M,,M,,*51
06/02/2014	07:00:09.539	$GPGGA,070010,2439.8719,N,08029.6269,W,1,8,1.6,17,M,,M,,*5C
06/02/2014	07:00:10.556	$GPGGA,070011,2439.8710,N,08029.6284,W,1,8,1.6,17,M,,M,,*57
06/02/2014	07:00:11.544	$GPGGA,070012,2439.8700,N,08029.6301,W,1,8,2.1,17,M,,M,,*5D
06/02/2014	07:00:12.561	$GPGGA,070013,2439.8692,N,08029.6318,W,1,7,1.6,17,M,,M,,*55
06/02/2014	07:00:13.509	$GPGGA,070014,2439.8682,N,08029.6331,W,1,7,1.6,17,M,,M,,*58
06/02/2014	07:00:14.546	$GPGGA,070015,2439.8676,N,08029.6348,W,1,8,1.6,17,M,,M,,*53
06/02/2014	07:00:15.524	$GPGGA,070016,2439.8667,N,08029.6362,W,1,8,1.6,17,M,,M,,*58
