Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/03/2014	08:00:00.652	$GPGGA,080001,2536.7058,N,08002.5233,W,1,8,1.7,17,M,,M,,*54
06/03/2014	08:00:01.634	$GPGGA,080002,2536.7079,N,08002.5235,W,1,8,1.7,17,M,,M,,*52
06/03/2014	08:00:02.648	$GPGGA,080003,2536.7100,N,08002.5235,W,1,8,1.7,17,M,,M,,*5C
06/03/2014	08:00:03.649	$GPGGA,080004,2536.7121,N,08002.5239,W,1,8,1.7,17,M,,M,,*54
06/03/2014	08:00:04.652	$GPGGA,080005,2536.7141,N,08002.5242,W,1,8,1.7,17,M,,M,,*5F
06/03/2014	08:00:05.634	$GPGGA,080006,2536.7162,N,08002.5243,W,1,8,1.8,17,M,,M,,*53
06/03/2014	08:00:06.657	$GPGGA,080007,2536.7182,N,08002.5246,W,1,8,1.7,17,M,,M,,*56
06/03/2014	08:00:07.648	$GPGGA,080008,2536.7202,N,08002.5249,W,1,8,1.7,17,M,,M,,*5D
06/03/2014	08:00:08.651	$GPGGA,080009,2536.7224,N,08002.5250,W,1,8,1.7,17,M,,M,,*50
06/03/2014	08:00:09.623	$GPGGA,080010,2536.7245,N,08002.5254,W,1,8,1.7,17,M,,M,,*5B
06/03/2014	08:00:10.656	$GPGGA,080011,2536.7264,N,08002.5258,W,1,8,1.7,17,M,,M,,*55
06/03/2014	08:00:11.648	$GPGGA,080012,2536.7285,N,08002.5260,W,1,8,1.8,17,M,,M,,*5D
06/03/2014	08:00:12.641	$GPGGA,080013,2536.7307,N,08002.5261,W,1,8,1.7,17,M,,M,,*59
06/03/2014	08:00:14.686	$GPGGA,080015,2536.7346,N,08002.5269,W,1,8,1.7,17,M,,M,,*52
06/03/2014	08:00:15.658	$GPGGA,080016,2536.7368,N,08002.5271,W,1,8,1.7,17,M,,M,,*54
06/03/2014	08:00:16.651	$GPGGA,080017,2536.7389,N,08002.5275,W,1,8,1.7,16,M,,M,,*5F
06/03/2014	08:00:17.633	$GPGGA,080018,2536.7408,N,08002.5279,W,1,8,1.7,16,M,,M,,*52
06/03/2014	08:00:18.636	$GPGGA,080019,2536.7430,N,08002.5280,W,1,8,1.7,16,M,,M,,*5E
06/03/2014	08:00:19.658	$GPGGA,080020,2536.7451,N,08002.5282,W,1,8,1.7,16,M,,M,,*51
06/03/2014	08:00:20.631	$GPGGA,080021,2536.7469,N,08002.5287,W,1,8,1.7,16,M,,M,,*5E
06/03/2014	08:00:21.633	$GPGGA,080022,2536.7490,N,08002.5292,W,1,8,1.7,16,M,,M,,*5F
06/03/2014	08:00:22.647	$GPGGA,080023,2536.7512,N,08002.5293,W,1,8,1.7,16,M,,M,,*54
06/03/2014	08:00:23.649	$GPGGA,080024,2536.7531,N,08002.5294,W,1,8,1.7,16,M,,M,,*55
06/03/2014	08:00:24.650	$GPGGA,080025,2536.7551,N,08002.5300,W,1,8,1.7,16,M,,M,,*5E
06/03/2014	08:00:25.732	$GPGGA,080026,2536.7571,N,08002.5305,W,1,8,1.8,16,M,,M,,*55
06/03/2014	08:00:26.657	$GPGGA,080027,2536.7594,N,08002.5307,W,1,8,1.7,16,M,,M,,*52
06/03/2014	08:00:27.657	$GPGGA,080028,2536.7614,N,08002.5309,W,1,8,1.7,16,M,,M,,*58
06/03/2014	08:00:28.671	$GPGGA,080029,2536.7631,N,08002.5314,W,1,8,1.7,16,M,,M,,*52
06/03/2014	08:00:29.732	$GPGGA,080030,2536.7650,N,08002.5318,W,1,8,1.7,16,M,,M,,*51
06/03/2014	08:00:30.687	$GPGGA,080031,2536.7672,N,08002.5318,W,1,8,1.7,16,M,,M,,*50
06/03/2014	08:00:31.630	$GPGGA,080032,2536.7690,N,08002.5322,W,1,8,1.7,16,M,,M,,*56
06/03/2014	08:00:32.702	$GPGGA,080033,2536.7710,N,08002.5326,W,1,8,1.7,16,M,,M,,*5A
06/03/2014	08:00:33.504	$GPGGA,080034,2536.7730,N,08002.5330,W,1,8,1.7,16,M,,M,,*58
06/03/2014	08:00:34.587	$GPGGA,080035,2536.7750,N,08002.5328,W,1,7,1.8,16,M,,M,,*56
06/03/2014	08:00:35.649	$GPGGA,080036,2536.7769,N,08002.5330,W,1,7,2.6,16,M,,M,,*5B
06/03/2014	08:00:36.692	$GPGGA,080037,2536.7787,N,08002.5334,W,1,8,1.7,16,M,,M,,*53
06/03/2014	08:00:37.594	$GPGGA,080038,2536.7807,N,08002.5337,W,1,8,1.7,16,M,,M,,*58
06/03/2014	08:00:38.707	$GPGGA,080039,2536.7827,N,08002.5339,W,1,8,1.7,16,M,,M,,*55
06/03/2014	08:00:39.640	$GPGGA,080040,2536.7849,N,08002.5340,W,1,8,1.7,16,M,,M,,*5D
06/03/2014	08:00:40.662	$GPGGA,080041,2536.7869,N,08002.5343,W,1,8,1.7,16,M,,M,,*5D
06/03/2014	08:00:41.594	$GPGGA,080042,2536.7888,N,08002.5347,W,1,8,1.7,16,M,,M,,*55
06/03/2014	08:00:42.696	$GPGGA,080043,2536.7909,N,08002.5347,W,1,8,1.7,16,M,,M,,*5C
06/03/2014	08:00:43.638	$GPGGA,080044,2536.7928,N,08002.5350,W,1,8,1.7,16,M,,M,,*5E
06/03/2014	08:00:44.711	$GPGGA,080045,2536.7949,N,08002.5354,W,1,8,1.7,16,M,,M,,*5C
06/03/2014	08:00:45.603	$GPGGA,080046,2536.7970,N,08002.5354,W,1,8,1.7,16,M,,M,,*55
06/03/2014	08:00:46.706	$GPGGA,080047,2536.7990,N,08002.5355,W,1,8,1.7,17,M,,M,,*5A
06/03/2014	08:00:47.638	$GPGGA,080048,2536.8008,N,08002.5361,W,1,8,1.7,17,M,,M,,*55
06/03/2014	08:00:48.711	$GPGGA,080049,2536.8029,N,08002.5365,W,1,8,1.7,17,M,,M,,*53
06/03/2014	08:00:49.633	$GPGGA,080050,2536.8051,N,08002.5363,W,1,8,1.7,17,M,,M,,*52
06/03/2014	08:00:50.666	$GPGGA,080051,2536.8072,N,08002.5365,W,1,8,1.7,17,M,,M,,*54
06/03/2014	08:00:51.638	$GPGGA,080052,2536.8091,N,08002.5369,W,1,8,1.7,17,M,,M,,*56
06/03/2014	08:00:52.701	$GPGGA,080053,2536.8112,N,08002.5374,W,1,8,1.7,17,M,,M,,*51
06/03/2014	08:00:53.623	$GPGGA,080054,2536.8133,N,08002.5373,W,1,8,1.7,17,M,,M,,*52
06/03/2014	08:00:54.596	$GPGGA,080055,2536.8156,N,08002.5376,W,1,8,1.7,17,M,,M,,*55
06/03/2014	08:00:55.648	$GPGGA,080056,2536.8174,N,08002.5380,W,1,8,1.7,17,M,,M,,*5F
06/03/2014	08:00:56.701	$GPGGA,080057,2536.8192,N,08002.5386,W,1,8,1.7,17,M,,M,,*50
06/03/2014	08:00:57.634	$GPGGA,080058,2536.8212,N,08002.5387,W,1,8,1.7,17,M,,M,,*55
06/03/2014	08:00:58.726	$GPGGA,080059,2536.8234,N,08002.5390,W,1,8,1.7,17,M,,M,,*56
06/03/2014	08:00:59.667	$GPGGA,080100,2536.8253,N,08002.5394,W,1,8,1.7,17,M,,M,,*5E
06/03/2014	08:01:00.600	$GPGGA,080101,2536.8271,N,08002.5397,W,1,8,1.7,17,M,,M,,*5C
06/03/2014	08:01:01.602	$GPGGA,080102,2536.8290,N,08002.5399,W,1,8,1.7,17,M,,M,,*5E
06/03/2014	08:01:02.675	$GPGGA,080103,2536.8311,N,08002.5404,W,1,8,1.7,17,M,,M,,*54
06/03/2014	08:01:03.657	$GPGGA,080104,2536.8331,N,08002.5408,W,1,8,1.8,17,M,,M,,*52
06/03/2014	08:01:04.730	$GPGGA,080105,2536.8349,N,08002.5408,W,1,7,1.7,17,M,,M,,*5C
06/03/2014	08:01:05.632	$GPGGA,080106,2536.8369,N,08002.5412,W,1,7,1.8,17,M,,M,,*59
