Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/02/2014	22:00:00.777	$GPGGA,220001,2448.0897,N,08025.2308,W,1,10,1.4,17,M,,M,,*69
06/02/2014	22:00:01.741	$GPGGA,220002,2448.0915,N,08025.2309,W,1,10,1.4,17,M,,M,,*60
06/02/2014	22:00:02.756	$GPGGA,220003,2448.0934,N,08025.2306,W,1,10,1.4,17,M,,M,,*6D
06/02/2014	22:00:03.670	$GPGGA,220004,2448.0952,N,08025.2308,W,1,10,1.4,17,M,,M,,*64
06/02/2014	22:00:04.655	$GPGGA,220005,2448.0972,N,08025.2309,W,1,10,1.4,17,M,,M,,*66
06/02/2014	22:00:05.750	$GPGGA,220006,2448.0995,N,08025.2308,W,1,10,1.4,18,M,,M,,*62
06/02/2014	22:00:06.667	$GPGGA,220007,2448.1014,N,08025.2306,W,1,10,1.4,18,M,,M,,*6C
06/02/2014	22:00:07.769	$GPGGA,220008,2448.1031,N,08025.2308,W,1,10,1.5,18,M,,M,,*6B
06/02/2014	22:00:08.774	$GPGGA,220009,2448.1049,N,08025.2310,W,1,10,1.4,18,M,,M,,*6D
06/02/2014	22:00:09.768	$GPGGA,220010,2448.1068,N,08025.2308,W,1,10,1.4,18,M,,M,,*6F
06/02/2014	22:00:10.792	$GPGGA,220011,2448.1086,N,08025.2304,W,1,10,1.4,18,M,,M,,*62
06/02/2014	22:00:11.787	$GPGGA,220012,2448.1106,N,08025.2302,W,1,10,1.4,18,M,,M,,*6E
06/02/2014	22:00:12.774	$GPGGA,220013,2448.1125,N,08025.2301,W,1,10,1.4,18,M,,M,,*6D
06/02/2014	22:00:13.788	$GPGGA,220014,2448.1143,N,08025.2300,W,1,10,1.4,18,M,,M,,*6B
06/02/2014	22:00:14.791	$GPGGA,220015,2448.1162,N,08025.2301,W,1,10,1.4,18,M,,M,,*68
06/02/2014	22:00:15.796	$GPGGA,220016,2448.1183,N,08025.2298,W,1,10,1.5,18,M,,M,,*64
06/02/2014	22:00:16.780	$GPGGA,220017,2448.1203,N,08025.2294,W,1,10,1.4,18,M,,M,,*63
06/02/2014	22:00:17.795	$GPGGA,220018,2448.1221,N,08025.2292,W,1,10,1.4,18,M,,M,,*6A
06/02/2014	22:00:18.780	$GPGGA,220019,2448.1238,N,08025.2294,W,1,10,1.4,18,M,,M,,*65
06/02/2014	22:00:19.809	$GPGGA,220020,2448.1258,N,08025.2290,W,1,10,1.4,18,M,,M,,*6D
06/02/2014	22:00:20.819	$GPGGA,220021,2448.1279,N,08025.2285,W,1,10,1.4,18,M,,M,,*6B
06/02/2014	22:00:21.784	$GPGGA,220022,2448.1299,N,08025.2282,W,1,10,1.4,18,M,,M,,*61
06/02/2014	22:00:22.819	$GPGGA,220023,2448.1317,N,08025.2281,W,1,10,1.4,18,M,,M,,*64
06/02/2014	22:00:23.833	$GPGGA,220024,2448.1338,N,08025.2277,W,1,10,1.4,18,M,,M,,*67
06/02/2014	22:00:24.830	$GPGGA,220025,2448.1357,N,08025.2274,W,1,9,1.7,18,M,,M,,*57
06/02/2014	22:00:25.803	$GPGGA,220026,2448.1377,N,08025.2273,W,1,9,1.4,18,M,,M,,*52
06/02/2014	22:00:26.807	$GPGGA,220027,2448.1398,N,08025.2270,W,1,10,1.4,18,M,,M,,*69
06/02/2014	22:00:27.831	$GPGGA,220028,2448.1415,N,08025.2266,W,1,10,1.4,18,M,,M,,*63
06/02/2014	22:00:28.861	$GPGGA,220029,2448.1436,N,08025.2264,W,1,10,1.4,18,M,,M,,*61
06/02/2014	22:00:29.529	$GPGGA,220030,2448.1458,N,08025.2262,W,1,10,1.4,18,M,,M,,*67
06/02/2014	22:00:30.534	$GPGGA,220031,2448.1480,N,08025.2258,W,1,10,1.4,18,M,,M,,*6A
06/02/2014	22:00:31.549	$GPGGA,220032,2448.1498,N,08025.2257,W,1,10,1.4,18,M,,M,,*6F
06/02/2014	22:00:32.574	$GPGGA,220033,2448.1519,N,08025.2255,W,1,10,1.4,18,M,,M,,*64
06/02/2014	22:00:33.538	$GPGGA,220034,2448.1539,N,08025.2251,W,1,10,1.7,18,M,,M,,*66
06/02/2014	22:00:34.553	$GPGGA,220035,2448.1559,N,08025.2248,W,1,10,1.4,18,M,,M,,*6A
06/02/2014	22:00:35.568	$GPGGA,220036,2448.1577,N,08025.2249,W,1,10,1.4,18,M,,M,,*64
06/02/2014	22:00:36.573	$GPGGA,220037,2448.1597,N,08025.2251,W,1,10,1.4,18,M,,M,,*62
06/02/2014	22:00:37.567	$GPGGA,220038,2448.1617,N,08025.2246,W,1,10,1.5,18,M,,M,,*61
06/02/2014	22:00:38.592	$GPGGA,220039,2448.1635,N,08025.2245,W,1,10,1.4,18,M,,M,,*62
06/02/2014	22:00:39.576	$GPGGA,220040,2448.1653,N,08025.2247,W,1,10,1.4,18,M,,M,,*6E
06/02/2014	22:00:40.692	$GPGGA,220041,2448.1673,N,08025.2246,W,1,10,1.4,18,M,,M,,*6C
06/02/2014	22:00:41.566	$GPGGA,220042,2448.1691,N,08025.2247,W,1,10,1.4,18,M,,M,,*62
06/02/2014	22:00:42.590	$GPGGA,220043,2448.1710,N,08025.2248,W,1,10,1.4,18,M,,M,,*64
06/02/2014	22:00:43.585	$GPGGA,220044,2448.1732,N,08025.2248,W,1,10,1.4,18,M,,M,,*63
06/02/2014	22:00:44.709	$GPGGA,220045,2448.1750,N,08025.2248,W,1,10,1.4,18,M,,M,,*66
06/02/2014	22:00:45.583	$GPGGA,220046,2448.1771,N,08025.2248,W,1,10,1.4,18,M,,M,,*66
06/02/2014	22:00:46.699	$GPGGA,220047,2448.1790,N,08025.2249,W,1,10,1.4,18,M,,M,,*69
06/02/2014	22:00:47.693	$GPGGA,220048,2448.1810,N,08025.2251,W,1,10,1.4,18,M,,M,,*68
06/02/2014	22:00:48.708	$GPGGA,220049,2448.1832,N,08025.2251,W,1,10,1.4,18,M,,M,,*69
06/02/2014	22:00:49.592	$GPGGA,220050,2448.1852,N,08025.2252,W,1,10,1.8,18,M,,M,,*68
06/02/2014	22:00:50.727	$GPGGA,220051,2448.1872,N,08025.2251,W,1,10,1.4,18,M,,M,,*64
06/02/2014	22:00:51.702	$GPGGA,220052,2448.1891,N,08025.2254,W,1,10,1.4,18,M,,M,,*6F
06/02/2014	22:00:52.707	$GPGGA,220053,2448.1909,N,08025.2255,W,1,10,1.4,18,M,,M,,*6F
06/02/2014	22:00:53.701	$GPGGA,220054,2448.1930,N,08025.2254,W,1,10,1.4,18,M,,M,,*63
06/02/2014	22:00:54.736	$GPGGA,220055,2448.1951,N,08025.2254,W,1,10,1.4,18,M,,M,,*65
06/02/2014	22:00:55.720	$GPGGA,220056,2448.1971,N,08025.2258,W,1,10,1.4,18,M,,M,,*68
06/02/2014	22:00:56.713	$GPGGA,220057,2448.1992,N,08025.2257,W,1,10,1.4,18,M,,M,,*6B
06/02/2014	22:00:57.700	$GPGGA,220058,2448.2011,N,08025.2256,W,1,10,1.4,18,M,,M,,*64
06/02/2014	22:00:58.729	$GPGGA,220059,2448.2031,N,08025.2258,W,1,10,1.4,18,M,,M,,*69
06/02/2014	22:00:59.733	$GPGGA,220100,2448.2050,N,08025.2259,W,1,10,1.4,18,M,,M,,*62
06/02/2014	22:01:00.726	$GPGGA,220101,2448.2072,N,08025.2257,W,1,10,1.4,18,M,,M,,*6D
06/02/2014	22:01:01.721	$GPGGA,220102,2448.2092,N,08025.2256,W,1,10,1.7,18,M,,M,,*62
06/02/2014	22:01:02.722	$GPGGA,220103,2448.2112,N,08025.2256,W,1,9,1.7,18,M,,M,,*52
06/02/2014	22:01:03.725	$GPGGA,220104,2448.2133,N,08025.2258,W,1,9,1.4,18,M,,M,,*5B
06/02/2014	22:01:04.721	$GPGGA,220105,2448.2154,N,08025.2257,W,1,10,1.4,18,M,,M,,*6C
06/02/2014	22:01:05.725	$GPGGA,220106,2448.2172,N,08025.2258,W,1,10,1.4,18,M,,M,,*64
06/02/2014	22:01:06.725	$GPGGA,220107,2448.2191,N,08025.2258,W,1,10,1.4,18,M,,M,,*68
06/02/2014	22:01:07.734	$GPGGA,220108,2448.2213,N,08025.2257,W,1,10,1.4,18,M,,M,,*61
06/02/2014	22:01:08.736	$GPGGA,220109,2448.2233,N,08025.2255,W,1,10,1.4,18,M,,M,,*60
06/02/2014	22:01:09.725	$GPGGA,220110,2448.2253,N,08025.2256,W,1,10,1.4,18,M,,M,,*6D
