Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
05/30/2014	20:00:00.835	$GPGGA,200009,2517.5533,N,07936.3613,W,1,11,1.6,19,M,,M,,*69
05/30/2014	20:00:01.805	$GPGGA,200010,2517.5540,N,07936.3627,W,1,11,1.6,19,M,,M,,*62
05/30/2014	20:00:02.905	$GPGGA,200011,2517.5547,N,07936.3642,W,1,11,1.6,19,M,,M,,*67
05/30/2014	20:00:03.835	$GPGGA,200012,2517.5555,N,07936.3656,W,1,11,1.6,19,M,,M,,*62
05/30/2014	20:00:04.815	$GPGGA,200013,2517.5562,N,07936.3671,W,1,11,1.6,19,M,,M,,*62
05/30/2014	20:00:05.785	$GPGGA,200014,2517.5569,N,07936.3686,W,1,11,1.6,19,M,,M,,*66
05/30/2014	20:00:06.915	$GPGGA,200015,2517.5576,N,07936.3703,W,1,11,1.6,19,M,,M,,*65
05/30/2014	20:00:07.915	$GPGGA,200016,2517.5584,N,07936.3717,W,1,11,1.6,19,M,,M,,*6E
05/30/2014	20:00:08.815	$GPGGA,200017,2517.5591,N,07936.3732,W,1,11,1.6,19,M,,M,,*6C
05/30/2014	20:00:09.895	$GPGGA,200018,2517.5598,N,07936.3747,W,1,11,1.6,19,M,,M,,*68
05/30/2014	20:00:10.905	$GPGGA,200019,2517.5607,N,07936.3762,W,1,11,1.6,19,M,,M,,*6B
05/30/2014	20:00:11.905	$GPGGA,200020,2517.5613,N,07936.3776,W,1,11,1.6,19,M,,M,,*61
05/30/2014	20:00:12.895	$GPGGA,200021,2517.5620,N,07936.3793,W,1,11,1.6,19,M,,M,,*6B
05/30/2014	20:00:13.874	$GPGGA,200022,2517.5629,N,07936.3808,W,1,11,1.6,19,M,,M,,*6C
05/30/2014	20:00:14.895	$GPGGA,200023,2517.5636,N,07936.3822,W,1,11,1.6,19,M,,M,,*6B
05/30/2014	20:00:15.885	$GPGGA,200024,2517.5644,N,07936.3837,W,1,11,1.7,19,M,,M,,*6C
05/30/2014	20:00:16.885	$GPGGA,200025,2517.5651,N,07936.3852,W,1,10,1.6,19,M,,M,,*6A
05/30/2014	20:00:17.875	$GPGGA,200026,2517.5659,N,07936.3867,W,1,10,1.6,19,M,,M,,*67
05/30/2014	20:00:18.875	$GPGGA,200027,2517.5666,N,07936.3883,W,1,11,1.6,19,M,,M,,*61
05/30/2014	20:00:19.865	$GPGGA,200028,2517.5674,N,07936.3898,W,1,11,1.6,19,M,,M,,*67
05/30/2014	20:00:20.785	$GPGGA,200029,2517.5681,N,07936.3913,W,1,11,1.9,19,M,,M,,*61
