Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
05/29/2014	21:00:00.701	$GPGGA,210001,2549.4204,N,07924.5596,W,1,10,1.4,15,M,,M,,*6D
05/29/2014	21:00:01.805	$GPGGA,210002,2549.4211,N,07924.5612,W,1,10,1.4,15,M,,M,,*65
05/29/2014	21:00:02.817	$GPGGA,210003,2549.4218,N,07924.5629,W,1,10,1.4,15,M,,M,,*65
05/29/2014	21:00:03.840	$GPGGA,210004,2549.4227,N,07924.5644,W,1,10,1.4,15,M,,M,,*65
05/29/2014	21:00:04.883	$GPGGA,210005,2549.4232,N,07924.5661,W,1,10,1.4,15,M,,M,,*67
05/29/2014	21:00:05.845	$GPGGA,210006,2549.4240,N,07924.5677,W,1,10,1.4,15,M,,M,,*66
05/29/2014	21:00:06.868	$GPGGA,210007,2549.4247,N,07924.5694,W,1,10,1.4,15,M,,M,,*6D
05/29/2014	21:00:07.891	$GPGGA,210008,2549.4254,N,07924.5710,W,1,10,1.4,15,M,,M,,*6D
05/29/2014	21:00:08.903	$GPGGA,210009,2549.4261,N,07924.5726,W,1,10,1.4,15,M,,M,,*6F
05/29/2014	21:00:09.895	$GPGGA,210010,2549.4268,N,07924.5742,W,1,10,1.4,15,M,,M,,*6C
05/29/2014	21:00:10.898	$GPGGA,210011,2549.4274,N,07924.5759,W,1,10,1.4,15,M,,M,,*6A
05/29/2014	21:00:11.931	$GPGGA,210012,2549.4281,N,07924.5775,W,1,10,1.4,15,M,,M,,*6D
05/29/2014	21:00:12.923	$GPGGA,210013,2549.4289,N,07924.5792,W,1,10,1.4,15,M,,M,,*6D
05/29/2014	21:00:13.936	$GPGGA,210014,2549.4296,N,07924.5809,W,1,10,1.4,15,M,,M,,*69
05/29/2014	21:00:14.959	$GPGGA,210015,2549.4301,N,07924.5825,W,1,10,1.4,15,M,,M,,*69
