Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
05/30/2014	16:00:00.577	$GPGGA,160008,2509.3958,N,07947.0527,W,1,9,1.8,15,M,,M,,*5F
05/30/2014	16:00:01.581	$GPGGA,160009,2509.3964,N,07947.0542,W,1,9,1.8,15,M,,M,,*52
05/30/2014	16:00:03.971	$GPGGA,160011,2509.3971,N,07947.0574,W,1,9,1.8,15,M,,M,,*5A
05/30/2014	16:00:04.582	$GPGGA,160012,2509.3976,N,07947.0589,W,1,9,1.8,15,M,,M,,*5C
05/30/2014	16:00:05.596	$GPGGA,160013,2509.3979,N,07947.0603,W,1,9,1.8,15,M,,M,,*53
05/30/2014	16:00:06.579	$GPGGA,160014,2509.3983,N,07947.0618,W,1,9,1.8,15,M,,M,,*5B
05/30/2014	16:00:07.593	$GPGGA,160015,2509.3986,N,07947.0633,W,1,9,1.8,15,M,,M,,*56
05/30/2014	16:00:08.597	$GPGGA,160016,2509.3990,N,07947.0648,W,1,9,1.8,15,M,,M,,*5E
05/30/2014	16:00:09.590	$GPGGA,160017,2509.3996,N,07947.0665,W,1,9,1.8,15,M,,M,,*56
05/30/2014	16:00:10.574	$GPGGA,160018,2509.3998,N,07947.0679,W,1,9,1.8,15,M,,M,,*5A
05/30/2014	16:00:11.608	$GPGGA,160019,2509.4001,N,07947.0694,W,1,9,1.8,15,M,,M,,*56
05/30/2014	16:00:12.611	$GPGGA,160020,2509.4007,N,07947.0709,W,1,9,1.8,15,M,,M,,*5F
05/30/2014	16:00:13.614	$GPGGA,160021,2509.4012,N,07947.0724,W,1,9,1.8,15,M,,M,,*55
05/30/2014	16:00:14.588	$GPGGA,160022,2509.4016,N,07947.0740,W,1,9,1.8,15,M,,M,,*50
05/30/2014	16:00:15.612	$GPGGA,160023,2509.4019,N,07947.0755,W,1,9,1.8,15,M,,M,,*5A
