Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 0	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
05/31/2014	12:00:00.665	$GPGGA,120001,2506.2241,N,07917.5614,W,1,8,1.9,12,M,,M,,*5B
05/31/2014	12:00:01.755	$GPGGA,120002,2506.2244,N,07917.5601,W,1,8,1.9,12,M,,M,,*59
05/31/2014	12:00:02.785	$GPGGA,120003,2506.2248,N,07917.5587,W,1,8,1.9,12,M,,M,,*59
05/31/2014	12:00:03.765	$GPGGA,120004,2506.2249,N,07917.5573,W,1,8,1.9,12,M,,M,,*54
05/31/2014	12:00:04.775	$GPGGA,120005,2506.2252,N,07917.5559,W,1,8,1.9,12,M,,M,,*57
05/31/2014	12:00:05.755	$GPGGA,120006,2506.2256,N,07917.5546,W,1,8,1.9,12,M,,M,,*5E
05/31/2014	12:00:06.766	$GPGGA,120007,2506.2256,N,07917.5532,W,1,8,1.9,12,M,,M,,*5C
05/31/2014	12:00:07.755	$GPGGA,120008,2506.2260,N,07917.5518,W,1,8,1.9,12,M,,M,,*5E
05/31/2014	12:00:08.757	$GPGGA,120009,2506.2263,N,07917.5505,W,1,8,1.9,12,M,,M,,*50
05/31/2014	12:00:09.745	$GPGGA,120010,2506.2264,N,07917.5491,W,1,8,1.9,12,M,,M,,*53
05/31/2014	12:00:10.764	$GPGGA,120011,2506.2267,N,07917.5477,W,1,8,1.9,12,M,,M,,*59
05/31/2014	12:00:11.754	$GPGGA,120012,2506.2271,N,07917.5463,W,1,8,1.9,12,M,,M,,*58
05/31/2014	12:00:12.744	$GPGGA,120013,2506.2273,N,07917.5449,W,1,8,1.9,12,M,,M,,*53
05/31/2014	12:00:13.724	$GPGGA,120014,2506.2276,N,07917.5435,W,1,8,1.9,12,M,,M,,*5A
