Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 3	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/22/2015	05:00:00.519	$GPGGA,050001,2424.3521,N,08200.5556,W,1,9,1.7,13,M,,M,,*55
06/22/2015	05:00:01.549	$GPGGA,050002,2424.3521,N,08200.5564,W,1,9,1.7,13,M,,M,,*57
06/22/2015	05:00:02.528	$GPGGA,050003,2424.3521,N,08200.5571,W,1,9,1.7,13,M,,M,,*52
06/22/2015	05:00:03.558	$GPGGA,050004,2424.3521,N,08200.5578,W,1,9,1.7,13,M,,M,,*5C
06/22/2015	05:00:04.510	$GPGGA,050005,2424.3521,N,08200.5586,W,1,9,1.7,13,M,,M,,*5C
06/22/2015	05:00:05.539	$GPGGA,050006,2424.3521,N,08200.5594,W,1,9,1.7,13,M,,M,,*5C
06/22/2015	05:00:06.511	$GPGGA,050007,2424.3521,N,08200.5603,W,1,9,1.7,13,M,,M,,*50
06/22/2015	05:00:07.519	$GPGGA,050008,2424.3521,N,08200.5611,W,1,9,1.7,13,M,,M,,*5C
06/22/2015	05:00:08.509	$GPGGA,050009,2424.3519,N,08200.5618,W,1,9,1.7,13,M,,M,,*5F
06/22/2015	05:00:09.501	$GPGGA,050010,2424.3520,N,08200.5626,W,1,9,1.7,13,M,,M,,*50
06/22/2015	05:00:10.529	$GPGGA,050011,2424.3519,N,08200.5634,W,1,9,1.7,13,M,,M,,*58
06/22/2015	05:00:11.506	$GPGGA,050012,2424.3520,N,08200.5641,W,1,9,1.7,13,M,,M,,*53
06/22/2015	05:00:12.510	$GPGGA,050013,2424.3518,N,08200.5650,W,1,9,1.7,13,M,,M,,*59
06/22/2015	05:00:13.500	$GPGGA,050014,2424.3519,N,08200.5658,W,1,9,1.7,13,M,,M,,*57
06/22/2015	05:00:14.489	$GPGGA,050015,2424.3517,N,08200.5665,W,1,9,1.7,13,M,,M,,*56
06/22/2015	05:00:15.539	$GPGGA,050016,2424.3517,N,08200.5672,W,1,9,1.7,13,M,,M,,*53
06/22/2015	05:00:16.500	$GPGGA,050017,2424.3517,N,08200.5680,W,1,9,1.7,13,M,,M,,*5F
06/22/2015	05:00:17.604	$GPGGA,050018,2424.3517,N,08200.5688,W,1,9,1.7,13,M,,M,,*58
06/22/2015	05:00:18.489	$GPGGA,050019,2424.3517,N,08200.5697,W,1,9,1.7,13,M,,M,,*57
