Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 1	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/11/2015	13:00:00.587	$GPGGA,130001,2425.8138,N,08131.1801,W,1,9,1.6,18,M,,M,,*54
06/11/2015	13:00:01.587	$GPGGA,130002,2425.8141,N,08131.1786,W,1,9,1.6,18,M,,M,,*59
06/11/2015	13:00:02.487	$GPGGA,130003,2425.8145,N,08131.1770,W,1,9,1.6,18,M,,M,,*55
06/11/2015	13:00:03.616	$GPGGA,130004,2425.8148,N,08131.1756,W,1,9,1.6,18,M,,M,,*5B
06/11/2015	13:00:04.576	$GPGGA,130005,2425.8152,N,08131.1742,W,1,9,1.6,18,M,,M,,*54
06/11/2015	13:00:05.576	$GPGGA,130006,2425.8156,N,08131.1727,W,1,9,1.6,18,M,,M,,*50
06/11/2015	13:00:06.576	$GPGGA,130007,2425.8159,N,08131.1712,W,1,9,1.6,18,M,,M,,*58
06/11/2015	13:00:07.576	$GPGGA,130008,2425.8163,N,08131.1698,W,1,9,1.6,18,M,,M,,*5D
06/11/2015	13:00:08.566	$GPGGA,130009,2425.8165,N,08131.1686,W,1,9,1.5,18,M,,M,,*56
06/11/2015	13:00:09.566	$GPGGA,130010,2425.8170,N,08131.1670,W,1,10,1.4,18,M,,M,,*6A
06/11/2015	13:00:10.567	$GPGGA,130011,2425.8173,N,08131.1655,W,1,10,1.4,18,M,,M,,*6F
06/11/2015	13:00:11.587	$GPGGA,130012,2425.8174,N,08131.1642,W,1,8,1.9,18,M,,M,,*59
06/11/2015	13:00:12.557	$GPGGA,130013,2425.8180,N,08131.1628,W,1,8,1.4,18,M,,M,,*52
06/11/2015	13:00:13.578	$GPGGA,130014,2425.8183,N,08131.1614,W,1,10,1.4,18,M,,M,,*60
06/11/2015	13:00:14.557	$GPGGA,130015,2425.8184,N,08131.1600,W,1,10,1.6,18,M,,M,,*61
06/11/2015	13:00:15.557	$GPGGA,130016,2425.8188,N,08131.1587,W,1,9,1.5,18,M,,M,,*59
06/11/2015	13:00:16.557	$GPGGA,130017,2425.8194,N,08131.1573,W,1,9,1.4,18,M,,M,,*5F
06/11/2015	13:00:17.567	$GPGGA,130018,2425.8195,N,08131.1558,W,1,10,1.4,18,M,,M,,*60
06/11/2015	13:00:18.547	$GPGGA,130019,2425.8199,N,08131.1543,W,1,10,1.4,18,M,,M,,*67
06/11/2015	13:00:19.567	$GPGGA,130020,2425.8203,N,08131.1529,W,1,10,1.4,18,M,,M,,*61
06/11/2015	13:00:20.546	$GPGGA,130021,2425.8205,N,08131.1516,W,1,10,1.5,18,M,,M,,*6B
06/11/2015	13:00:21.546	$GPGGA,130022,2425.8208,N,08131.1501,W,1,10,1.4,18,M,,M,,*62
06/11/2015	13:00:22.526	$GPGGA,130023,2425.8210,N,08131.1486,W,1,10,1.4,18,M,,M,,*64
06/11/2015	13:00:23.576	$GPGGA,130024,2425.8214,N,08131.1471,W,1,10,1.4,18,M,,M,,*6F
06/11/2015	13:00:24.536	$GPGGA,130025,2425.8217,N,08131.1457,W,1,10,1.4,18,M,,M,,*69
06/11/2015	13:00:25.566	$GPGGA,130026,2425.8221,N,08131.1442,W,1,10,1.4,18,M,,M,,*6B
06/11/2015	13:00:26.532	$GPGGA,130027,2425.8224,N,08131.1428,W,1,10,1.5,18,M,,M,,*62
06/11/2015	13:00:27.527	$GPGGA,130028,2425.8225,N,08131.1415,W,1,9,1.5,18,M,,M,,*5A
06/11/2015	13:00:29.547	$GPGGA,130030,2425.8232,N,08131.1386,W,1,10,1.4,18,M,,M,,*61
06/11/2015	13:00:30.531	$GPGGA,130031,2425.8235,N,08131.1371,W,1,10,1.5,18,M,,M,,*6E
06/11/2015	13:00:31.637	$GPGGA,130032,2425.8239,N,08131.1355,W,1,10,1.4,18,M,,M,,*66
06/11/2015	13:00:32.519	$GPGGA,130033,2425.8242,N,08131.1342,W,1,10,1.4,18,M,,M,,*6D
06/11/2015	13:00:33.512	$GPGGA,130034,2425.8245,N,08131.1327,W,1,9,1.5,18,M,,M,,*57
06/11/2015	13:00:34.507	$GPGGA,130035,2425.8249,N,08131.1312,W,1,9,1.4,18,M,,M,,*5D
06/11/2015	13:00:35.620	$GPGGA,130036,2425.8253,N,08131.1298,W,1,10,1.4,18,M,,M,,*6E
06/11/2015	13:00:36.610	$GPGGA,130037,2425.8256,N,08131.1283,W,1,10,1.6,19,M,,M,,*63
06/11/2015	13:00:37.597	$GPGGA,130038,2425.8257,N,08131.1268,W,1,10,1.4,19,M,,M,,*6A
06/11/2015	13:00:39.536	$GPGGA,130040,2425.8267,N,08131.1237,W,1,9,1.6,19,M,,M,,*56
06/11/2015	13:00:40.621	$GPGGA,130041,2425.8270,N,08131.1220,W,1,9,1.6,19,M,,M,,*57
06/11/2015	13:00:41.496	$GPGGA,130042,2425.8273,N,08131.1205,W,1,9,1.6,19,M,,M,,*50
06/11/2015	13:00:42.507	$GPGGA,130043,2425.8277,N,08131.1189,W,1,9,1.6,19,M,,M,,*52
06/11/2015	13:00:43.496	$GPGGA,130044,2425.8281,N,08131.1174,W,1,9,1.6,19,M,,M,,*5E
06/11/2015	13:00:44.586	$GPGGA,130045,2425.8284,N,08131.1159,W,1,9,1.6,19,M,,M,,*55
06/11/2015	13:00:45.587	$GPGGA,130046,2425.8288,N,08131.1144,W,1,9,1.6,19,M,,M,,*56
06/11/2015	13:00:46.577	$GPGGA,130047,2425.8292,N,08131.1128,W,1,9,1.6,19,M,,M,,*56
06/11/2015	13:00:47.587	$GPGGA,130048,2425.8295,N,08131.1114,W,1,9,1.6,19,M,,M,,*51
