Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 1	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/15/2015	05:00:00.557	$GPGGA,050001,2423.2952,N,08052.6057,W,1,10,1.5,17,M,,M,,*67
06/15/2015	05:00:01.557	$GPGGA,050002,2423.2945,N,08052.6042,W,1,10,1.5,17,M,,M,,*66
06/15/2015	05:00:02.537	$GPGGA,050003,2423.2935,N,08052.6029,W,1,10,1.5,17,M,,M,,*6D
06/15/2015	05:00:03.567	$GPGGA,050004,2423.2928,N,08052.6012,W,1,10,1.5,17,M,,M,,*6E
06/15/2015	05:00:04.547	$GPGGA,050005,2423.2922,N,08052.5994,W,1,10,1.6,17,M,,M,,*62
06/15/2015	05:00:05.537	$GPGGA,050006,2423.2916,N,08052.5979,W,1,10,1.5,17,M,,M,,*66
06/15/2015	05:00:06.537	$GPGGA,050007,2423.2907,N,08052.5965,W,1,10,1.5,17,M,,M,,*6A
06/15/2015	05:00:07.537	$GPGGA,050008,2423.2899,N,08052.5950,W,1,10,1.5,17,M,,M,,*65
06/15/2015	05:00:08.537	$GPGGA,050009,2423.2893,N,08052.5933,W,1,10,1.5,17,M,,M,,*6B
06/15/2015	05:00:09.548	$GPGGA,050010,2423.2886,N,08052.5918,W,1,10,1.5,17,M,,M,,*6E
06/15/2015	05:00:10.528	$GPGGA,050011,2423.2878,N,08052.5903,W,1,10,1.5,17,M,,M,,*64
06/15/2015	05:00:11.568	$GPGGA,050012,2423.2871,N,08052.5886,W,1,10,1.5,17,M,,M,,*62
06/15/2015	05:00:12.517	$GPGGA,050013,2423.2863,N,08052.5871,W,1,10,1.5,17,M,,M,,*68
06/15/2015	05:00:13.547	$GPGGA,050014,2423.2854,N,08052.5858,W,1,10,1.5,17,M,,M,,*60
06/15/2015	05:00:14.505	$GPGGA,050015,2423.2849,N,08052.5841,W,1,10,1.5,17,M,,M,,*65
06/15/2015	05:00:15.537	$GPGGA,050016,2423.2842,N,08052.5823,W,1,10,1.5,17,M,,M,,*69
06/15/2015	05:00:16.527	$GPGGA,050017,2423.2833,N,08052.5811,W,1,10,1.5,17,M,,M,,*6F
06/15/2015	05:00:17.617	$GPGGA,050018,2423.2825,N,08052.5797,W,1,10,1.5,17,M,,M,,*66
06/15/2015	05:00:18.499	$GPGGA,050019,2423.2820,N,08052.5779,W,1,10,1.5,17,M,,M,,*62
