Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1	Error Count Since VI Started: 3	Manufacturer: Raytheon	 Model Number: RayMarine 120	 S/N: 	 Cal Date: 	 Wind Direction Offset: 0.00	 Slope (M)1: 0.00	 Offset (B)1: 0.00	 Slope (M)2: 0.00	 Offset (B)2: 0.00	 Slope (M)3: 0.00	 Offset (B)3: 0.00	 Slope (M)4: 0.00	 Offset (B)4: 0.00	 Slope (M)5: 0.00	 Offset (B)5: 0.00	 Slope (M)6: 0.00	 Offset (B)6: 0.00
Computer Date	Computer Time	GGA String
06/25/2015	18:00:00.566	$GPGGA,180001,2541.7220,N,07949.0132,W,1,10,1.6,18,M,,M,,*61
06/25/2015	18:00:01.566	$GPGGA,180002,2541.7224,N,07949.0121,W,1,10,1.6,18,M,,M,,*64
06/25/2015	18:00:02.559	$GPGGA,180003,2541.7231,N,07949.0110,W,1,10,1.6,18,M,,M,,*63
06/25/2015	18:00:03.616	$GPGGA,180004,2541.7234,N,07949.0100,W,1,10,1.6,18,M,,M,,*60
06/25/2015	18:00:04.560	$GPGGA,180005,2541.7238,N,07949.0089,W,1,10,1.6,17,M,,M,,*62
06/25/2015	18:00:05.577	$GPGGA,180006,2541.7244,N,07949.0079,W,1,10,1.6,17,M,,M,,*65
06/25/2015	18:00:06.559	$GPGGA,180007,2541.7249,N,07949.0068,W,1,10,1.6,17,M,,M,,*69
06/25/2015	18:00:07.559	$GPGGA,180008,2541.7253,N,07949.0057,W,1,10,1.6,17,M,,M,,*61
06/25/2015	18:00:08.548	$GPGGA,180009,2541.7259,N,07949.0047,W,1,10,1.6,17,M,,M,,*6B
06/25/2015	18:00:09.549	$GPGGA,180010,2541.7263,N,07949.0036,W,1,10,1.6,17,M,,M,,*6C
06/25/2015	18:00:10.549	$GPGGA,180011,2541.7269,N,07949.0025,W,1,10,1.6,17,M,,M,,*65
06/25/2015	18:00:11.586	$GPGGA,180012,2541.7273,N,07949.0015,W,1,10,1.6,17,M,,M,,*6E
06/25/2015	18:00:12.550	$GPGGA,180013,2541.7278,N,07949.0004,W,1,10,1.6,16,M,,M,,*65
06/25/2015	18:00:13.560	$GPGGA,180014,2541.7282,N,07948.9993,W,1,10,1.6,16,M,,M,,*68
06/25/2015	18:00:14.526	$GPGGA,180015,2541.7288,N,07948.9983,W,1,10,1.6,16,M,,M,,*62
06/25/2015	18:00:15.576	$GPGGA,180016,2541.7292,N,07948.9972,W,1,10,1.6,16,M,,M,,*64
06/25/2015	18:00:16.547	$GPGGA,180017,2541.7298,N,07948.9961,W,1,10,1.6,16,M,,M,,*6D
06/25/2015	18:00:17.536	$GPGGA,180018,2541.7303,N,07948.9951,W,1,10,1.6,16,M,,M,,*62
06/25/2015	18:00:18.526	$GPGGA,180019,2541.7307,N,07948.9940,W,1,10,1.6,16,M,,M,,*67
06/25/2015	18:00:19.548	$GPGGA,180020,2541.7313,N,07948.9930,W,1,10,1.6,16,M,,M,,*6F
06/25/2015	18:00:20.516	$GPGGA,180021,2541.7318,N,07948.9919,W,1,10,1.6,16,M,,M,,*6E
06/25/2015	18:00:21.526	$GPGGA,180022,2541.7323,N,07948.9909,W,1,9,1.7,15,M,,M,,*5E
06/25/2015	18:00:22.506	$GPGGA,180023,2541.7328,N,07948.9898,W,1,9,1.6,15,M,,M,,*5C
06/25/2015	18:00:23.548	$GPGGA,180024,2541.7332,N,07948.9889,W,1,10,1.5,15,M,,M,,*6B
06/25/2015	18:00:24.636	$GPGGA,180025,2541.7338,N,07948.9879,W,1,10,1.5,15,M,,M,,*6F
06/25/2015	18:00:25.526	$GPGGA,180026,2541.7342,N,07948.9867,W,1,10,1.5,15,M,,M,,*6E
06/25/2015	18:00:26.516	$GPGGA,180027,2541.7347,N,07948.9857,W,1,10,1.5,15,M,,M,,*69
06/25/2015	18:00:27.516	$GPGGA,180028,2541.7353,N,07948.9846,W,1,10,1.5,15,M,,M,,*63
06/25/2015	18:00:28.496	$GPGGA,180029,2541.7357,N,07948.9836,W,1,10,1.6,15,M,,M,,*62
06/25/2015	18:00:29.616	$GPGGA,180030,2541.7361,N,07948.9827,W,1,8,1.5,15,M,,M,,*55
06/25/2015	18:00:30.506	$GPGGA,180031,2541.7365,N,07948.9817,W,1,8,1.5,15,M,,M,,*53
06/25/2015	18:00:31.658	$GPGGA,180032,2541.7371,N,07948.9805,W,1,9,2.3,15,M,,M,,*52
06/25/2015	18:00:32.586	$GPGGA,180033,2541.7375,N,07948.9795,W,1,9,1.5,15,M,,M,,*54
06/25/2015	18:00:33.516	$GPGGA,180034,2541.7381,N,07948.9783,W,1,10,1.5,15,M,,M,,*67
06/25/2015	18:00:34.496	$GPGGA,180035,2541.7386,N,07948.9772,W,1,10,1.6,15,M,,M,,*6C
06/25/2015	18:00:35.616	$GPGGA,180036,2541.7390,N,07948.9762,W,1,10,1.5,15,M,,M,,*6A
06/25/2015	18:00:36.506	$GPGGA,180037,2541.7396,N,07948.9751,W,1,10,1.5,15,M,,M,,*6D
06/25/2015	18:00:37.596	$GPGGA,180038,2541.7401,N,07948.9739,W,1,9,1.6,15,M,,M,,*5E
06/25/2015	18:00:38.586	$GPGGA,180039,2541.7408,N,07948.9727,W,1,9,1.6,15,M,,M,,*59
06/25/2015	18:00:39.596	$GPGGA,180040,2541.7414,N,07948.9716,W,1,9,1.6,15,M,,M,,*58
06/25/2015	18:00:40.487	$GPGGA,180041,2541.7419,N,07948.9704,W,1,9,1.6,15,M,,M,,*57
06/25/2015	18:00:41.587	$GPGGA,180042,2541.7422,N,07948.9694,W,1,10,1.5,15,M,,M,,*6F
06/25/2015	18:00:42.576	$GPGGA,180043,2541.7428,N,07948.9683,W,1,10,1.5,15,M,,M,,*62
06/25/2015	18:00:43.626	$GPGGA,180044,2541.7432,N,07948.9672,W,1,10,1.6,15,M,,M,,*63
06/25/2015	18:00:44.576	$GPGGA,180045,2541.7439,N,07948.9661,W,1,10,1.7,15,M,,M,,*6A
06/25/2015	18:00:46.566	$GPGGA,180046,2541.7444,N,07948.9650,W,1,8,1.7,15,M,,M,,*58
06/25/2015	18:00:46.596	$GPGGA,180047,2541.7450,N,07948.9639,W,1,8,1.5,15,M,,M,,*51
06/25/2015	18:00:47.596	$GPGGA,180048,2541.7455,N,07948.9627,W,1,10,1.5,15,M,,M,,*6D
06/25/2015	18:00:48.566	$GPGGA,180049,2541.7459,N,07948.9617,W,1,10,2.2,15,M,,M,,*67
06/25/2015	18:00:49.576	$GPGGA,180050,2541.7465,N,07948.9606,W,1,9,1.5,15,M,,M,,*5C
06/25/2015	18:00:50.606	$GPGGA,180051,2541.7471,N,07948.9594,W,1,9,1.5,16,M,,M,,*53
06/25/2015	18:00:51.606	$GPGGA,180052,2541.7476,N,07948.9582,W,1,10,1.5,16,M,,M,,*68
06/25/2015	18:00:52.566	$GPGGA,180053,2541.7482,N,07948.9570,W,1,10,2.2,16,M,,M,,*6B
06/25/2015	18:00:53.566	$GPGGA,180054,2541.7487,N,07948.9559,W,1,9,2.2,16,M,,M,,*5A
06/25/2015	18:00:54.559	$GPGGA,180055,2541.7495,N,07948.9546,W,1,9,1.5,16,M,,M,,*52
06/25/2015	18:00:55.576	$GPGGA,180056,2541.7502,N,07948.9534,W,1,10,1.5,16,M,,M,,*63
06/25/2015	18:00:56.546	$GPGGA,180057,2541.7509,N,07948.9522,W,1,10,1.5,17,M,,M,,*6F
06/25/2015	18:00:57.561	$GPGGA,180058,2541.7516,N,07948.9511,W,1,10,2.2,17,M,,M,,*6A
06/25/2015	18:00:58.549	$GPGGA,180059,2541.7523,N,07948.9499,W,1,10,1.5,17,M,,M,,*68
06/25/2015	18:00:59.606	$GPGGA,180100,2541.7529,N,07948.9490,W,1,10,1.5,17,M,,M,,*66
06/25/2015	18:01:00.550	$GPGGA,180101,2541.7534,N,07948.9479,W,1,10,1.5,17,M,,M,,*6C
06/25/2015	18:01:01.562	$GPGGA,180102,2541.7542,N,07948.9467,W,1,10,1.5,17,M,,M,,*61
06/25/2015	18:01:02.547	$GPGGA,180103,2541.7551,N,07948.9455,W,1,10,2.2,18,M,,M,,*68
06/25/2015	18:01:03.566	$GPGGA,180104,2541.7556,N,07948.9444,W,1,9,2.2,18,M,,M,,*50
06/25/2015	18:01:04.526	$GPGGA,180105,2541.7566,N,07948.9429,W,1,9,1.5,18,M,,M,,*5D
06/25/2015	18:01:05.526	$GPGGA,180106,2541.7573,N,07948.9417,W,1,10,1.5,18,M,,M,,*6F
06/25/2015	18:01:06.526	$GPGGA,180107,2541.7580,N,07948.9405,W,1,10,2.2,18,M,,M,,*65
06/25/2015	18:01:07.566	$GPGGA,180108,2541.7585,N,07948.9394,W,1,9,2.2,18,M,,M,,*58
06/25/2015	18:01:08.536	$GPGGA,180109,2541.7592,N,07948.9381,W,1,9,1.5,18,M,,M,,*5F
06/25/2015	18:01:09.547	$GPGGA,180110,2541.7599,N,07948.9368,W,1,10,1.7,18,M,,M,,*61
06/25/2015	18:01:10.546	$GPGGA,180111,2541.7603,N,07948.9357,W,1,10,2.8,19,M,,M,,*61
06/25/2015	18:01:11.551	$GPGGA,180112,2541.7609,N,07948.9344,W,1,8,1.7,19,M,,M,,*5F
06/25/2015	18:01:12.526	$GPGGA,180113,2541.7614,N,07948.9332,W,1,8,1.5,19,M,,M,,*51
06/25/2015	18:01:13.546	$GPGGA,180114,2541.7621,N,07948.9320,W,1,10,1.7,19,M,,M,,*68
06/25/2015	18:01:14.516	$GPGGA,180115,2541.7627,N,07948.9308,W,1,10,1.5,19,M,,M,,*67
