"doy"	"lat"	"lon"	"depth.m."	"u.velocity.m.s."	"v.velocity.m.s."	"qual.flag"	"date"	"dateTime"	"time"	"current_speed"	"rotation"
160.911967592593	24.596275	-80.7676555555556	-154.559997558594	0.00800347328186035	-0.0580081939697266	0	2015-06-09	"2015-06-09 21:53:14"	20150609215314	0.0585577164189561	172.231729761793
160.911967592593	24.596275	-80.7676555555556	-162.559997558594	0.0890035629272461	-0.0700082778930664	0	2015-06-09	"2015-06-09 21:53:14"	20150609215314	0.113237772793786	128.252843502882
160.915462962963	24.5913305555556	-80.7791138888889	-18.5599994659424	0.0238587856292725	0.151954770088196	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.153816428915315	8.92782238104248
160.915462962963	24.5913305555556	-80.7791138888889	-26.5599994659424	0.0268585681915283	0.212954759597778	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.214641823325852	7.19202675987393
160.915462962963	24.5913305555556	-80.7791138888889	-34.560001373291	0.0678586959838867	0.274954795837402	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.283204771101443	13.8705553412191
160.915462962963	24.5913305555556	-80.7791138888889	-42.560001373291	0.0398585796356201	0.0939546823501587	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.102059731070037	22.999868951995
160.915462962963	24.5913305555556	-80.7791138888889	-50.560001373291	0.00185871124267578	0.0249546766281128	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.0250238025307372	4.26188410711702
160.915462962963	24.5913305555556	-80.7791138888889	-58.560001373291	0.0748586654663086	-0.0350452661514282	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.0826558556608129	115.145131697725
160.915462962963	24.5913305555556	-80.7791138888889	-66.5599975585938	0.156858682632446	-0.0700452327728271	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.171787604184312	114.121001209208
160.915462962963	24.5913305555556	-80.7791138888889	-74.5599975585938	0.103858709335327	-0.0690453052520752	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.124715218326202	123.67867326049
160.915462962963	24.5913305555556	-80.7791138888889	-82.5599975585938	0.0468587875366211	0.00995469093322754	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.0479045075225524	78.0459440909904
160.915462962963	24.5913305555556	-80.7791138888889	-90.5599975585938	0.154858827590942	0.0129547119140625	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.155399745957377	85.2612808103585
160.915462962963	24.5913305555556	-80.7791138888889	-98.5599975585938	0.178858518600464	0.0419547557830811	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.183713285335521	76.8377787179548
160.915462962963	24.5913305555556	-80.7791138888889	-106.559997558594	0.166858911514282	0.010954737663269	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.167218128888593	86.2875122143827
160.915462962963	24.5913305555556	-80.7791138888889	-114.559997558594	0.202858686447144	0.0599547624588013	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.211533023919557	73.5722850523428
160.915462962963	24.5913305555556	-80.7791138888889	-122.559997558594	0.16485857963562	0.0299547910690308	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.167557872949806	79.7421384940376
160.915462962963	24.5913305555556	-80.7791138888889	-130.559997558594	0.0788586139678955	-0.0600452423095703	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.0991166591494718	127.351261901295
160.915462962963	24.5913305555556	-80.7791138888889	-138.559997558594	0.123858690261841	-0.0920453071594238	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.154315630198147	126.682025343891
160.915462962963	24.5913305555556	-80.7791138888889	-146.559997558594	0.0298585891723633	-0.0700452327728271	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.0761437455183517	156.992209107588
160.915462962963	24.5913305555556	-80.7791138888889	-154.559997558594	0.053858757019043	-0.114045262336731	0	2015-06-09	"2015-06-09 21:58:16"	20150609215816	0.126123303037504	154.799090705165
160.918912037037	24.5869972222222	-80.7907611111111	-18.5599994659424	0.0492057800292969	0.15575122833252	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.163339076510737	17.5415463527619
160.918912037037	24.5869972222222	-80.7907611111111	-26.5599994659424	0.0462055206298828	0.187751173973083	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.193353183229419	13.8327421898497
160.918912037037	24.5869972222222	-80.7907611111111	-34.560001373291	0.0542054176330566	0.264751195907593	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.270243266401357	11.5767518482665
160.918912037037	24.5869972222222	-80.7907611111111	-42.560001373291	0.0222055912017822	0.0907511711120605	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.0934283861512718	13.7563310765526
160.918912037037	24.5869972222222	-80.7907611111111	-50.560001373291	0.00920557975769043	0.0427511930465698	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.0437310782576908	12.1580704178667
160.918912037037	24.5869972222222	-80.7907611111111	-58.560001373291	0.09820556640625	-0.0472488403320312	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.108980668863309	115.751903554805
160.918912037037	24.5869972222222	-80.7907611111111	-66.5599975585938	0.171205520629883	-0.0882488489151001	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.192611499212766	117.328577262847
160.918912037037	24.5869972222222	-80.7907611111111	-74.5599975585938	0.174205780029297	-0.0782488584518433	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.19097260967121	114.24633601527
160.918912037037	24.5869972222222	-80.7907611111111	-82.5599975585938	0.103205680847168	0.00475120544433594	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.103314986871711	87.4084889449669
160.918912037037	24.5869972222222	-80.7907611111111	-90.5599975585938	0.134205341339111	0.0127512216567993	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.134809744817235	84.6153585793417
160.918912037037	24.5869972222222	-80.7907611111111	-98.5599975585938	0.148205757141113	0.0567512512207031	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.158699877015976	69.0820771707413
160.918912037037	24.5869972222222	-80.7907611111111	-106.559997558594	0.160205364227295	0.0127512216567993	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.160712016915167	85.4925930624062
160.918912037037	24.5869972222222	-80.7907611111111	-114.559997558594	0.187205791473389	0.00175118446350098	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.187213981871556	89.5094295571473
160.918912037037	24.5869972222222	-80.7907611111111	-122.559997558594	0.176205635070801	0.032751202583313	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.179223511575233	79.5109438949047
160.918912037037	24.5869972222222	-80.7907611111111	-130.559997558594	0.101205348968506	-0.0502488613128662	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.112993233085335	116.463624785666
160.918912037037	24.5869972222222	-80.7907611111111	-138.559997558594	0.0732054710388184	-0.0962488651275635	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.120925121576781	142.816317032416
160.918912037037	24.5869972222222	-80.7907611111111	-146.559997558594	0.0392055511474609	-0.0852488279342651	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.0938319663278038	155.381284060341
160.918912037037	24.5869972222222	-80.7907611111111	-154.559997558594	0.0252056121826172	-0.121248841285706	0	2015-06-09	"2015-06-09 22:03:14"	20150609220314	0.123841044886689	168.341766481982
160.922418981481	24.5825666666667	-80.8025444444444	-18.5599994659424	-0.00868844985961914	0.113789796829224	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.114121019200668	-4.36857666549688
160.922418981481	24.5825666666667	-80.8025444444444	-26.5599994659424	0.0403115749359131	0.154789805412292	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.159952827212866	14.6045790394183
160.922418981481	24.5825666666667	-80.8025444444444	-34.560001373291	0.0353116989135742	0.155789852142334	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.159741648015454	12.7774866865853
160.922418981481	24.5825666666667	-80.8025444444444	-42.560001373291	-0.0126883983612061	0.0207898616790771	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.0243559808180212	-31.4123357468471
160.922418981481	24.5825666666667	-80.8025444444444	-50.560001373291	0.0333116054534912	0.0217897891998291	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.039805250548917	56.8393113207229
160.922418981481	24.5825666666667	-80.8025444444444	-58.560001373291	0.159311771392822	-0.0212101936340332	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.160717493815427	97.6330517836369
160.922418981481	24.5825666666667	-80.8025444444444	-66.5599975585938	0.160311698913574	-0.0162101984024048	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.16112917594527	95.8225157348814
160.922418981481	24.5825666666667	-80.8025444444444	-74.5599975585938	0.172311782836914	-0.0542101860046387	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.180638021388337	107.518354683592
160.922418981481	24.5825666666667	-80.8025444444444	-82.5599975585938	0.126311779022217	-0.0252101421356201	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.128803015439296	101.338531488232
160.922418981481	24.5825666666667	-80.8025444444444	-90.5599975585938	0.124311447143555	0.000789761543273926	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.12431395583047	89.6814644575562
160.922418981481	24.5825666666667	-80.8025444444444	-98.5599975585938	0.127311706542969	0.0107897520065308	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.127768107801773	85.1989128694151
160.922418981481	24.5825666666667	-80.8025444444444	-106.559997558594	0.16331148147583	0.0217897891998291	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.164758717205504	82.4420064901163
160.922418981481	24.5825666666667	-80.8025444444444	-114.559997558594	0.159311771392822	0.0167897939682007	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.160194062579777	84.0264302692376
160.922418981481	24.5825666666667	-80.8025444444444	-122.559997558594	0.168311595916748	0.0427898168563843	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.173665660815964	75.7743071196429
160.922418981481	24.5825666666667	-80.8025444444444	-130.559997558594	0.0963115692138672	-0.0252101421356201	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.0995563640905779	104.721512026254
160.922418981481	24.5825666666667	-80.8025444444444	-138.559997558594	0.0603117942810059	-0.112210154533386	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.12739164536892	151.819397393449
160.922418981481	24.5825666666667	-80.8025444444444	-146.559997558594	0.0843114852905273	-0.0912102460861206	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.124208435876898	137.320428204402
160.922418981481	24.5825666666667	-80.8025444444444	-154.559997558594	0.0543117523193359	-0.12621021270752	0	2015-06-09	"2015-06-09 22:08:17"	20150609220817	0.137400088179282	156.795939339336
160.925868055556	24.5782416666667	-80.8141333333334	-18.5599994659424	0.0192551612854004	0.0964711904525757	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.0983740403941198	11.293340269163
160.925868055556	24.5782416666667	-80.8141333333334	-26.5599994659424	-0.00974488258361816	0.133471131324768	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.133826401108608	-4.17794015724351
160.925868055556	24.5782416666667	-80.8141333333334	-34.560001373291	0.0342550277709961	0.0944712162017822	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.100489888139233	19.9406275816144
160.925868055556	24.5782416666667	-80.8141333333334	-42.560001373291	0.0482552051544189	0.0274711847305298	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.0555268476954522	60.378201423185
160.925868055556	24.5782416666667	-80.8141333333334	-50.560001373291	0.0802552700042725	0.0224711894989014	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.0833418425579506	74.395658375841
160.925868055556	24.5782416666667	-80.8141333333334	-58.560001373291	0.144254922866821	0.0514712333679199	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.153162562774744	70.3989097259046
160.925868055556	24.5782416666667	-80.8141333333334	-66.5599975585938	0.144254922866821	-0.019528865814209	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.145570805353621	97.7592465459344
160.925868055556	24.5782416666667	-80.8141333333334	-74.5599975585938	0.137254953384399	-0.0975288152694702	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.168376934395481	125.459940686808
160.925868055556	24.5782416666667	-80.8141333333334	-82.5599975585938	0.125255346298218	-0.00252878665924072	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.125280870599842	91.2028262754365
160.925868055556	24.5782416666667	-80.8141333333334	-90.5599975585938	0.162255048751831	0.00547122955322266	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.162347267295397	88.1133915787972
160.925868055556	24.5782416666667	-80.8141333333334	-98.5599975585938	0.101255178451538	-0.0215288400650024	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.103518607592052	102.055195740919
160.925868055556	24.5782416666667	-80.8141333333334	-106.559997558594	0.140255212783813	0.0104712247848511	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.140645551872527	85.7737956139821
160.925868055556	24.5782416666667	-80.8141333333334	-114.559997558594	0.13825535774231	0.0264711380004883	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.140766704484743	79.2011622621911
160.925868055556	24.5782416666667	-80.8141333333334	-122.559997558594	0.149255037307739	0.0364711284637451	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.153646377676643	76.3072833857524
160.925868055556	24.5782416666667	-80.8141333333334	-130.559997558594	0.123255014419556	-0.0135288238525391	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.123995272709882	96.3127003370217
160.925868055556	24.5782416666667	-80.8141333333334	-138.559997558594	0.0722553730010986	-0.139528870582581	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.157127797202082	152.699919813805
160.925868055556	24.5782416666667	-80.8141333333334	-146.559997558594	0.0802552700042725	-0.101528763771057	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.129417920846913	141.746606527059
160.925868055556	24.5782416666667	-80.8141333333334	-154.559997558594	0.0392551422119141	-0.0725288391113281	0	2015-06-09	"2015-06-09 22:13:15"	20150609221315	0.0824705928977991	151.653081118492
160.929363425926	24.5738444444444	-80.8258944444444	-18.5599994659424	0.0148813724517822	0.157090306282043	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.15779359801283	5.41430052966399
160.929363425926	24.5738444444444	-80.8258944444444	-26.5599994659424	0.00488138198852539	0.154090285301208	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.154167583863553	1.81537009868267
160.929363425926	24.5738444444444	-80.8258944444444	-34.560001373291	0.0068814754486084	0.138090252876282	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.138261609435828	2.85431751259844
160.929363425926	24.5738444444444	-80.8258944444444	-42.560001373291	0.0218813419342041	0.059090256690979	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.0630115192694744	20.3300851642713
160.929363425926	24.5738444444444	-80.8258944444444	-50.560001373291	0.107881546020508	0.0320903062820435	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.11255316845407	73.4716784002715
160.929363425926	24.5738444444444	-80.8258944444444	-58.560001373291	0.147881507873535	0.0740902423858643	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.165403459418921	63.4207844924485
160.929363425926	24.5738444444444	-80.8258944444444	-66.5599975585938	0.151881217956543	0.0700902938842773	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.167273888173699	65.2606587712141
160.929363425926	24.5738444444444	-80.8258944444444	-74.5599975585938	0.122881412506104	-0.0579097270965576	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.135843211210178	115.291315701905
160.929363425926	24.5738444444444	-80.8258944444444	-82.5599975585938	0.0928812026977539	-0.0219097137451172	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.0954303587490596	103.325228237068
160.929363425926	24.5738444444444	-80.8258944444444	-90.5599975585938	0.153881549835205	0.0170903205871582	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.15482767981681	83.7050492244248
160.929363425926	24.5738444444444	-80.8258944444444	-98.5599975585938	0.109881401062012	-0.0409097671508789	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.117249867154253	110.476727816254
160.929363425926	24.5738444444444	-80.8258944444444	-106.559997558594	0.145881175994873	-0.0399097204208374	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.151241870173958	105.353828915421
160.929363425926	24.5738444444444	-80.8258944444444	-114.559997558594	0.110881328582764	-0.0399097204208374	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.117845045769215	109.851108795566
160.929363425926	24.5738444444444	-80.8258944444444	-122.559997558594	0.153881549835205	0.0130902528762817	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.154437320942995	85.1809048158334
160.929363425926	24.5738444444444	-80.8258944444444	-130.559997558594	0.0978813171386719	-0.0599097013473511	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.114760291740349	121.530941109779
160.929363425926	24.5738444444444	-80.8258944444444	-138.559997558594	0.0778813362121582	-0.0809097290039062	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.112302657037475	136.161615385533
160.929363425926	24.5738444444444	-80.8258944444444	-146.559997558594	0.107881546020508	-0.0569096803665161	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.121971880739759	117.872302559604
160.929363425926	24.5738444444444	-80.8258944444444	-154.559997558594	0.0538814067840576	-0.0649096965789795	0	2015-06-09	"2015-06-09 22:18:17"	20150609221817	0.084359200488176	140.375167916553
160.9328125	24.5694361111111	-80.8374861111111	-18.5599994659424	0.00424814224243164	0.0769349336624146	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.077052129952079	3.16211400796635
160.9328125	24.5694361111111	-80.8374861111111	-26.5599994659424	-0.0397517681121826	0.131935000419617	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.137793495506026	-16.7759603304537
160.9328125	24.5694361111111	-80.8374861111111	-34.560001373291	0.0232481956481934	0.122934937477112	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.125113857959053	10.7141604929295
160.9328125	24.5694361111111	-80.8374861111111	-42.560001373291	0.0972480773925781	0.0289349555969238	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.101461422284279	73.4675262690884
160.9328125	24.5694361111111	-80.8374861111111	-50.560001373291	0.0932483673095703	0.0419349670410156	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.102243823611168	65.8193168727712
160.9328125	24.5694361111111	-80.8374861111111	-58.560001373291	0.173248291015625	0.107934951782227	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.204119876925463	58.1062494511774
160.9328125	24.5694361111111	-80.8374861111111	-66.5599975585938	0.099247932434082	-0.012065052986145	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.099978585687129	96.9803043985527
160.9328125	24.5694361111111	-80.8374861111111	-74.5599975585938	0.119248390197754	-0.00506496429443359	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.11935590654869	92.479005927542
160.9328125	24.5694361111111	-80.8374861111111	-82.5599975585938	0.159248352050781	0.00893497467041016	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.159498813171918	86.8326832717935
160.9328125	24.5694361111111	-80.8374861111111	-90.5599975585938	0.159248352050781	0.0109349489212036	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.159623340206872	86.1155503080394
160.9328125	24.5694361111111	-80.8374861111111	-98.5599975585938	0.099247932434082	-0.0590649843215942	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.11549382868946	120.819209798274
160.9328125	24.5694361111111	-80.8374861111111	-106.559997558594	0.145247936248779	0.000934958457946777	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.145250945373335	89.6766553927532
160.9328125	24.5694361111111	-80.8374861111111	-114.559997558594	0.12824821472168	-0.0170650482177734	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.12937859347656	97.6288988059071
160.9328125	24.5694361111111	-80.8374861111111	-122.559997558594	0.183248043060303	0.0129350423812866	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.183704002696828	86.0059260610092
160.9328125	24.5694361111111	-80.8374861111111	-130.559997558594	0.143248081207275	-0.0470650196075439	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.150781725816574	108.243123587403
160.9328125	24.5694361111111	-80.8374861111111	-138.559997558594	0.0702481269836426	-0.0490649938583374	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.0856864806549357	124.995845279834
160.9328125	24.5694361111111	-80.8374861111111	-146.559997558594	0.046248197555542	-0.102064967155457	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.112054242657656	155.702461558214
160.9328125	24.5694361111111	-80.8374861111111	-154.559997558594	0.0552482604980469	-0.0600650310516357	0	2015-06-09	"2015-06-09 22:23:15"	20150609222315	0.081609915104073	137.46160813102
160.936261574074	24.5650027777778	-80.8490722222222	-18.5599994659424	0.0126993656158447	0.11481773853302	0	2015-06-09	"2015-06-09 22:28:13"	20150609222813	0.115517907567969	6.31472223197148
160.936261574074	24.5650027777778	-80.8490722222222	-26.5599994659424	0.0046992301940918	0.127817749977112	0	2015-06-09	"2015-06-09 22:28:13"	20150609222813	0.127904104600394	2.10660372852482
160.936261574074	24.5650027777778	-80.8490722222222	-34.560001373291	0.0276992321014404	0.128817796707153	0	2015-06-09	"2015-06-09 22:28:13"	20150609222813	0.131762180490059	12.1414832888416
160.936261574074	24.5650027777778	-80.8490722222222	-42.560001373291	0.0806992053985596	0.0498178005218506	0	2015-06-09	"2015-06-09 22:28:13"	20150609222813	0.0948376243945082	58.3414218470927
160.936261574074	24.5650027777778	-80.8490722222222	-50.560001373291	0.123699426651001	0.0628178119659424	0	2015-06-09	"2015-06-09 22:28:13"	20150609222813	0.138735812442119	63.1093393045288
160.936261574074	24.5650027777778	-80.8490722222222	-58.560001373291	0.180699110031128	0.131817817687988	0	2015-06-09	"2015-06-09 22:28:13"	20150609222813	0.223669634564161	53.917034418619
160.936261574074	24.5650027777778	-80.8490722222222	-66.5599975585938	0.132699251174927	0.0188177824020386	0	2015-06-09	"2015-06-09 22:28:13"	20150609222813	0.134026863713648	81.9703849706541
